state_name,state_code,county_name,population,total_votes,turnout,college_educated,households_total,households_mean_income,households_median_income,families_total,families_mean_income,families_median_income,poverty_total,poverty_percent,per_point_diff,college_educated_percent
Minnesota,MN,Pennington County,13714.0,7361.0,0.5367507656409508,1938.0,6170.0,90522.0,72561.0,3488.0,114526.0,99464.0,1352.0,9.858538719556657,31.48,14.13154440717515
Minnesota,MN,Pine County,30197.0,16876.0,0.5588634632579396,3649.0,11913.0,82355.0,69666.0,7662.0,97006.0,83709.0,2931.0,9.706262211477961,35.17,12.083981852501905
Minnesota,MN,Pipestone County,9245.0,4828.0,0.5222282314764738,1408.0,3971.0,87296.0,66073.0,2415.0,101962.0,82486.0,1043.0,11.281773931855057,48.09,15.229853975121689
Minnesota,MN,Polk County,30412.0,15387.0,0.5059515980534,6017.0,12448.0,87199.0,69136.0,7834.0,108375.0,96684.0,3467.0,11.400105221623043,33.76,19.78495330790477
Minnesota,MN,Pope County,11400.0,7191.0,0.6307894736842106,2057.0,4987.0,90462.0,72205.0,3244.0,111982.0,96298.0,1094.0,9.596491228070175,31.69,18.04385964912281
Minnesota,MN,Ramsey County,536075.0,276736.0,0.5162262743086322,175751.0,219075.0,110836.0,81004.0,122718.0,136935.0,106698.0,65817.0,12.27757310077881,-43.32,32.78477824931213
Minnesota,MN,Red Lake County,3911.0,2110.0,0.5395039631807722,494.0,1650.0,88135.0,77500.0,1084.0,108050.0,96667.0,305.0,7.798517003323958,37.11,12.63104065456405
Minnesota,MN,Redwood County,15288.0,8299.0,0.5428440607012036,2357.0,6156.0,82811.0,67024.0,3930.0,101765.0,85558.0,1812.0,11.852433281004709,43.32,15.417320774463631
Minnesota,MN,Renville County,14348.0,8042.0,0.5604962364092556,1942.0,5965.0,86499.0,69086.0,3738.0,103026.0,88220.0,1531.0,10.670476721494285,41.41,13.53498745469752
Minnesota,MN,Rice County,67948.0,36284.0,0.533996585624301,13320.0,23345.0,104482.0,82792.0,15334.0,124763.0,103790.0,5550.0,8.168010831812563,2.51,19.603225996350147
Minnesota,MN,Rock County,9551.0,5361.0,0.5613024814155586,1770.0,3956.0,91836.0,70698.0,2606.0,108174.0,95000.0,889.0,9.307925871636478,39.27,18.53209088053607
Minnesota,MN,Roseau County,15252.0,8486.0,0.5563860477314451,2277.0,6058.0,88644.0,73611.0,4013.0,103250.0,89022.0,1654.0,10.84447941253606,49.33,14.92918961447679
Minnesota,MN,Scott County,155814.0,89806.0,0.5763666936218825,45544.0,54238.0,150088.0,120247.0,41298.0,166898.0,138181.0,6230.0,3.998357015415816,8.49,29.229722617993247
Minnesota,MN,Sherburne County,102206.0,57777.0,0.5652994931804395,19122.0,34951.0,121697.0,102965.0,25332.0,137494.0,121435.0,4702.0,4.600512690057335,34.9,18.709273428174473
Minnesota,MN,Sibley County,15084.0,8512.0,0.5643065499867409,2051.0,5884.0,95336.0,76082.0,3782.0,112427.0,94167.0,1460.0,9.679130204189871,43.03,13.597189074516045
Minnesota,MN,St. Louis County,200514.0,118587.0,0.5914150632873515,47860.0,86264.0,90610.0,69455.0,47878.0,116369.0,94308.0,25849.0,12.891369181204304,-13.72,23.868657550096252
Minnesota,MN,Stearns County,160977.0,86361.0,0.5364803667604688,30747.0,60937.0,97399.0,76447.0,37651.0,120286.0,95813.0,18584.0,11.54450635805115,26.75,19.100244134255203
Minnesota,MN,Steele County,37421.0,20809.0,0.5560781379439352,7845.0,15001.0,101912.0,83448.0,10010.0,119824.0,106301.0,2746.0,7.3381256513722235,24.47,20.964164506560486
Minnesota,MN,Stevens County,9728.0,5122.0,0.5265213815789473,1948.0,3835.0,103377.0,71060.0,2253.0,129017.0,95352.0,959.0,9.858141447368421,27.06,20.02467105263158
Minnesota,MN,Swift County,9719.0,5041.0,0.5186747607778578,1596.0,4134.0,84897.0,62601.0,2675.0,100088.0,78565.0,1041.0,10.710978495730012,34.16,16.421442535240253
Minnesota,MN,Todd County,25667.0,13672.0,0.5326684069038065,2804.0,10049.0,79344.0,63039.0,6801.0,90631.0,76498.0,2945.0,11.473876962636849,53.54,10.924533447617565
Minnesota,MN,Traverse County,3136.0,1801.0,0.5742984693877551,441.0,1410.0,85746.0,65931.0,830.0,110189.0,92500.0,321.0,10.235969387755102,31.54,14.0625
Minnesota,MN,Wabasha County,21683.0,13481.0,0.6217313102430475,4280.0,9129.0,98579.0,80133.0,6245.0,116641.0,96933.0,1797.0,8.287598579532354,28.2,19.738966010238435
Minnesota,MN,Wadena County,14241.0,8024.0,0.5634435784003933,1683.0,5889.0,72882.0,56882.0,3781.0,88445.0,78803.0,1570.0,11.024506705989747,51.47,11.817990309669264
Minnesota,MN,Waseca County,18981.0,10361.0,0.545861651124809,2916.0,7505.0,93960.0,75052.0,5132.0,109973.0,89052.0,1309.0,6.896370054264792,32.51,15.362731152204837
Minnesota,MN,Washington County,278936.0,168743.0,0.604952390512519,94716.0,103411.0,148315.0,114457.0,73805.0,170479.0,135690.0,13484.0,4.834083804170132,-8.92,33.956176327186164
Minnesota,MN,Watonwan County,11077.0,4910.0,0.4432608106888147,1434.0,4314.0,89633.0,70593.0,2964.0,100734.0,85403.0,1438.0,12.981854292678523,27.78,12.945743432337276
Minnesota,MN,Wilkin County,6306.0,3343.0,0.5301300348874088,1071.0,2691.0,84280.0,69635.0,1626.0,105961.0,93241.0,921.0,14.605137963843958,39.01,16.98382492863939
Minnesota,MN,Winona County,49721.0,27721.0,0.557531023108948,11169.0,20288.0,89289.0,70198.0,10811.0,112816.0,97837.0,6239.0,12.54801794010579,4.9,22.46334546770982
Minnesota,MN,Wright County,151150.0,89700.0,0.5934502150181938,33405.0,52757.0,123045.0,106666.0,38254.0,139219.0,123867.0,7128.0,4.71584518690043,29.35,22.100562355276214
Minnesota,MN,Yellow Medicine County,9467.0,5391.0,0.5694517798669061,1300.0,3993.0,92166.0,71573.0,2697.0,107687.0,88091.0,795.0,8.397591634097392,40.62,13.73191084820957
Mississippi,MS,Adams County,28746.0,11928.0,0.4149446879565853,3936.0,11573.0,58556.0,40250.0,7016.0,71976.0,51653.0,7682.0,26.72371808251583,-13.93,13.69233980379879
Mississippi,MS,Alcorn County,34135.0,15112.0,0.44271275816610517,4604.0,14281.0,69592.0,49404.0,8914.0,87505.0,65648.0,5863.0,17.17591914457302,68.35,13.487622674674087
Mississippi,MS,Amite County,12442.0,6815.0,0.5477415206558431,725.0,5862.0,51253.0,35385.0,3322.0,67872.0,47893.0,3379.0,27.158013181160584,32.84,5.8270374537855645
Mississippi,MS,Attala County,17359.0,7703.0,0.4437467596059681,1855.0,6467.0,70667.0,48098.0,4228.0,84934.0,60222.0,3586.0,20.657871997234864,23.28,10.68609942969065
Mississippi,MS,Benton County,7438.0,3880.0,0.521645603656897,659.0,3027.0,55959.0,42139.0,2093.0,65730.0,52556.0,1316.0,17.692928206507126,31.37,8.859908577574616
Mississippi,MS,Bolivar County,28968.0,10435.0,0.36022507594587133,5472.0,11907.0,62065.0,37315.0,7205.0,71331.0,47755.0,9404.0,32.46340789837062,-23.73,18.889809444904724
Mississippi,MS,Calhoun County,12685.0,6034.0,0.4756799369333859,1280.0,5696.0,58792.0,43942.0,3592.0,74795.0,62406.0,2381.0,18.770201024832478,47.99,10.090658257784785
Mississippi,MS,Carroll County,9535.0,5194.0,0.5447299423177766,1392.0,4205.0,67202.0,55275.0,2680.0,81277.0,73268.0,2094.0,21.96119559517567,44.26,14.598846355532249
Mississippi,MS,Chickasaw County,16866.0,7234.0,0.4289102336060714,1437.0,6681.0,54166.0,43041.0,4438.0,63089.0,52123.0,3964.0,23.502905253172063,13.67,8.520099608680184
Mississippi,MS,Choctaw County,8088.0,3890.0,0.48095944609297725,1085.0,3450.0,69483.0,48321.0,2331.0,83236.0,59176.0,1276.0,15.776458951533135,49.25,13.414935707220573
Mississippi,MS,Claiborne County,8617.0,3541.0,0.4109318788441453,1132.0,2836.0,53673.0,34371.0,1801.0,49981.0,37489.0,2134.0,24.764999419751653,-67.55,13.136822560055702
Mississippi,MS,Clarke County,15228.0,7571.0,0.49717625426845286,1627.0,6246.0,62727.0,46054.0,4434.0,75670.0,56147.0,2934.0,19.26713947990544,35.17,10.6842658261098
Mississippi,MS,Clay County,18206.0,9057.0,0.4974733604306273,2366.0,7728.0,57551.0,39904.0,5016.0,63998.0,54203.0,4496.0,24.695155443260465,-10.41,12.995715698121499
Mississippi,MS,Coahoma County,20077.0,6790.0,0.3381979379389351,2511.0,8463.0,54806.0,36259.0,5135.0,65040.0,43539.0,7331.0,36.51441948498282,-39.81,12.506848632763859
Mississippi,MS,Copiah County,27664.0,11665.0,0.4216671486408329,4004.0,9906.0,77936.0,47994.0,6563.0,94654.0,61027.0,6184.0,22.35396182764604,6.07,14.473684210526317
Mississippi,MS,Covington County,18059.0,8861.0,0.4906694722852871,1975.0,7079.0,65573.0,47001.0,4926.0,77872.0,61280.0,3173.0,17.570186610554295,33.27,10.93637521457445
Mississippi,MS,DeSoto County,193247.0,79082.0,0.4092275688626473,36250.0,69327.0,98245.0,82980.0,51323.0,109572.0,94387.0,18650.0,9.650861332905556,24.08,18.758376585406243
Mississippi,MS,Forrest County,78208.0,28466.0,0.3639781096563011,15295.0,29722.0,74247.0,52821.0,18308.0,91006.0,67562.0,15850.0,20.266468903436987,17.93,19.556822831423894
Mississippi,MS,Franklin County,7610.0,4066.0,0.5342969776609724,971.0,2949.0,62898.0,45618.0,2144.0,73033.0,51511.0,1753.0,23.035479632063076,39.79,12.75952693823916
Mississippi,MS,George County,25619.0,11069.0,0.43206214137944493,2980.0,9195.0,72483.0,54822.0,6678.0,84110.0,67442.0,4496.0,17.549474999024163,78.78,11.631991881025801
Mississippi,MS,Greene County,13601.0,5649.0,0.4153371075656202,1228.0,3818.0,70042.0,55838.0,2801.0,83795.0,71023.0,2004.0,14.734210719800014,69.76,9.028747886184838
Mississippi,MS,Grenada County,21065.0,9766.0,0.463612627581296,3607.0,8535.0,70611.0,47998.0,5158.0,85530.0,61654.0,4664.0,22.140992167101828,16.29,17.12319012580109
Mississippi,MS,Hancock County,46159.0,21175.0,0.458740440650794,8358.0,19911.0,91745.0,67728.0,13277.0,104607.0,85463.0,6083.0,13.178361749604628,58.66,18.10697805411729
Mississippi,MS,Harrison County,210612.0,75923.0,0.36048753157464913,37672.0,81214.0,77949.0,57233.0,52564.0,91852.0,71177.0,35642.0,16.923062313638347,28.9,17.886920023550417
Mississippi,MS,Hinds County,214870.0,86830.0,0.4041048075580584,47636.0,89720.0,71220.0,49966.0,53242.0,87597.0,64496.0,46201.0,21.501838320845163,-46.09,22.169683994973706
Mississippi,MS,Holmes County,15777.0,6730.0,0.4265703238892058,1517.0,6003.0,55138.0,29434.0,3501.0,66531.0,41586.0,5904.0,37.42156303479749,-62.07,9.6152627242188
Mississippi,MS,Humphreys County,7216.0,3468.0,0.48059866962305986,984.0,3003.0,58836.0,32976.0,1921.0,65184.0,41370.0,1976.0,27.383592017738362,-41.9,13.636363636363635
Mississippi,MS,Issaquena County,1256.0,622.0,0.49522292993630573,48.0,376.0,39443.0,29271.0,175.0,63549.0,62546.0,127.0,10.111464968152866,1.45,3.821656050955414
Mississippi,MS,Itawamba County,24093.0,10621.0,0.4408334370979123,2459.0,9224.0,95997.0,59508.0,6221.0,102621.0,81711.0,2423.0,10.05686298924999,79.99,10.206283982899597
Mississippi,MS,Jackson County,146389.0,52410.0,0.3580187035911168,25979.0,57027.0,85693.0,64756.0,37864.0,102469.0,84872.0,20160.0,13.771526549125959,39.89,17.746551995026948
Mississippi,MS,Jasper County,16013.0,7890.0,0.49272466121276465,1533.0,6390.0,59344.0,47157.0,4009.0,74673.0,61765.0,3036.0,18.959595328795352,5.02,9.573471554362081
Mississippi,MS,Jefferson County,6941.0,3299.0,0.4752917447053739,985.0,2372.0,53294.0,36207.0,1638.0,63941.0,45323.0,1909.0,27.503241607837488,-66.26,14.191038755222591
Mississippi,MS,Jefferson Davis County,10969.0,5378.0,0.4902908195824597,1107.0,4383.0,56805.0,37183.0,2780.0,68991.0,54233.0,2770.0,25.252985686935908,-13.74,10.09207767344334
Mississippi,MS,Jones County,66250.0,27755.0,0.4189433962264151,9160.0,24600.0,73758.0,51143.0,17031.0,86622.0,67951.0,13571.0,20.484528301886794,46.81,13.826415094339623
Mississippi,MS,Kemper County,8584.0,4086.0,0.4760018639328984,1331.0,3209.0,56293.0,43595.0,2141.0,66967.0,48598.0,1978.0,23.04287045666356,-16.89,15.505591798695248
Mississippi,MS,Lafayette County,58467.0,23409.0,0.4003797013700036,16028.0,18510.0,99327.0,64334.0,10748.0,127304.0,85145.0,9533.0,16.304924145244325,21.76,27.413754767646708
Mississippi,MS,Lamar County,66217.0,28171.0,0.42543455608076475,15199.0,25053.0,97646.0,69106.0,18012.0,114079.0,83402.0,10386.0,15.684793935092198,48.76,22.9533201443738
Mississippi,MS,Lauderdale County,70527.0,27407.0,0.3886029463893261,11028.0,28553.0,70625.0,50033.0,18485.0,84208.0,66425.0,17243.0,24.448792660966724,21.2,15.636564719894508
Mississippi,MS,Lawrence County,11741.0,6053.0,0.5155438207989098,997.0,4323.0,65806.0,43368.0,2909.0,83283.0,55778.0,2823.0,24.04394855634103,36.58,8.49161059534963
Mississippi,MS,Leake County,21258.0,8380.0,0.3942045347633832,2601.0,7384.0,69847.0,48418.0,4998.0,81521.0,59343.0,4112.0,19.343306049487254,23.4,12.235393734123624
Mississippi,MS,Lee County,82799.0,35338.0,0.4267925941134555,16361.0,31823.0,86064.0,67144.0,21915.0,102599.0,85462.0,11284.0,13.628183915264676,38.83,19.75990048188988
Mississippi,MS,Leflore County,26378.0,9421.0,0.35715368867996056,3589.0,9973.0,58150.0,33188.0,6000.0,72216.0,42887.0,8321.0,31.545227083175376,-38.45,13.60603533247403
Mississippi,MS,Lincoln County,34702.0,15802.0,0.45536280329664,4528.0,13026.0,68516.0,48316.0,8600.0,83599.0,70155.0,7326.0,21.11117514840643,45.37,13.048239294565157
Mississippi,MS,Lowndes County,57283.0,24426.0,0.4264092313600894,10848.0,22829.0,74538.0,54460.0,14262.0,92008.0,73726.0,9585.0,16.732713021315224,8.15,18.937555644781174
Mississippi,MS,Madison County,112511.0,55710.0,0.4951515851783381,37807.0,43097.0,119928.0,78794.0,28918.0,146061.0,102157.0,11985.0,10.652291775915245,17.29,33.60293660175449
Mississippi,MS,Marion County,24224.0,11188.0,0.4618560105680317,2179.0,9199.0,67117.0,42320.0,6157.0,81878.0,52132.0,4774.0,19.707727873183618,41.64,8.995211360634082
Mississippi,MS,Marshall County,34123.0,14983.0,0.43908800515781143,3570.0,12798.0,73205.0,51875.0,8708.0,85974.0,63882.0,7263.0,21.284763942209068,7.27,10.462151627934238
Mississippi,MS,Monroe County,33609.0,16069.0,0.4781159808384659,4031.0,13673.0,69070.0,51231.0,9290.0,83577.0,67209.0,5494.0,16.346811865869263,35.91,11.993811181528757
Mississippi,MS,Montgomery County,9600.0,4424.0,0.4608333333333333,1386.0,3787.0,62379.0,45057.0,2285.0,78457.0,52307.0,2451.0,25.53125,20.82,14.4375
Mississippi,MS,Neshoba County,28789.0,10861.0,0.37726214873736497,3164.0,10285.0,67191.0,53087.0,7045.0,76732.0,59215.0,7013.0,24.35999861058043,50.93,10.990308798499427
Mississippi,MS,Newton County,21019.0,9323.0,0.4435510728388601,2468.0,7697.0,74698.0,50426.0,5007.0,93595.0,65074.0,4462.0,21.228412388791092,43.31,11.741757457538418
Mississippi,MS,Noxubee County,9914.0,4449.0,0.44875933024006454,752.0,3786.0,48133.0,38814.0,2442.0,58100.0,45205.0,2543.0,25.65059511801493,-47.61,7.585233003832964
Mississippi,MS,Oktibbeha County,51203.0,18051.0,0.3525379372302404,14132.0,21300.0,69056.0,43482.0,10523.0,96331.0,75670.0,13109.0,25.602015506903893,0.28,27.599945315704154
Mississippi,MS,Panola County,32669.0,14422.0,0.4414582631852827,3547.0,12382.0,62656.0,43990.0,8051.0,75168.0,62542.0,7874.0,24.102360035507665,14.85,10.857387737610578
Mississippi,MS,Pearl River County,57978.0,24671.0,0.4255234744213322,6388.0,21489.0,71898.0,56535.0,14462.0,84614.0,72490.0,9120.0,15.73010452240505,66.7,11.017972334333713
Mississippi,MS,Perry County,11315.0,5539.0,0.4895271763146266,936.0,4552.0,61862.0,50435.0,2728.0,68479.0,52454.0,2016.0,17.81705700397702,60.43,8.272205037560761
Mississippi,MS,Pike County,39394.0,15485.0,0.39308016449205463,4212.0,15226.0,57646.0,41578.0,8856.0,67379.0,49545.0,10619.0,26.95588160633599,3.49,10.691983550794538
Mississippi,MS,Pontotoc County,31535.0,14068.0,0.446107499603615,3918.0,11682.0,69978.0,52741.0,8321.0,83025.0,71232.0,4626.0,14.669414935785635,67.71,12.424290470905342
Mississippi,MS,Prentiss County,25135.0,10381.0,0.4130097473642331,3309.0,9363.0,72927.0,51466.0,6395.0,89011.0,65485.0,3211.0,12.775014919435051,66.02,13.164909488760692
Mississippi,MS,Quitman County,5546.0,2677.0,0.4826902271907681,666.0,2653.0,47613.0,32131.0,1660.0,57579.0,48095.0,1920.0,34.61954561846376,-30.74,12.008654886404615
Mississippi,MS,Rankin County,160417.0,69678.0,0.4343554610795614,37664.0,59624.0,97152.0,77454.0,41012.0,114588.0,95693.0,15343.0,9.56444765829058,47.13,23.478808355722897
Mississippi,MS,Scott County,27507.0,9891.0,0.35958119751336026,2145.0,9668.0,63183.0,48492.0,6911.0,74175.0,57013.0,5661.0,20.580215945032172,23.95,7.798015050714363
Mississippi,MS,Sharkey County,3336.0,1766.0,0.5293764988009593,377.0,1400.0,58845.0,35741.0,924.0,65756.0,55313.0,1194.0,35.79136690647482,-36.81,11.30095923261391
Mississippi,MS,Simpson County,25715.0,11094.0,0.4314213494069609,2967.0,9573.0,77692.0,54111.0,6954.0,89318.0,65097.0,4902.0,19.06280381100525,36.71,11.538012832976861
Mississippi,MS,Smith County,14099.0,7676.0,0.544435775586921,1374.0,5397.0,63988.0,51396.0,3606.0,77601.0,68577.0,2712.0,19.235406766437336,60.71,9.745372012199446
Mississippi,MS,Stone County,18756.0,7919.0,0.422211558967797,1791.0,6616.0,73281.0,59307.0,4960.0,83096.0,75761.0,3178.0,16.94391128172318,58.01,9.5489443378119
Mississippi,MS,Sunflower County,24468.0,7876.0,0.3218898152689227,3020.0,8058.0,55026.0,40265.0,5064.0,64877.0,48755.0,6510.0,26.606179499754784,-35.51,12.342651626614353
Mississippi,MS,Tallahatchie County,11837.0,5012.0,0.423418095801301,1141.0,4322.0,55647.0,37383.0,2846.0,67242.0,49346.0,3155.0,26.653712934020447,-5.93,9.639266706091071
Mississippi,MS,Tate County,28261.0,12861.0,0.4550794380949011,3981.0,10720.0,76186.0,63995.0,7869.0,84372.0,71642.0,4435.0,15.693004493825413,43.78,14.086550369767526
Mississippi,MS,Tippah County,21287.0,9591.0,0.4505566777845634,2363.0,7896.0,70578.0,51141.0,5719.0,77878.0,59066.0,3962.0,18.61229858599145,67.12,11.100671771503736
Mississippi,MS,Tishomingo County,18507.0,9050.0,0.48900416058788565,2290.0,8633.0,64019.0,46257.0,5273.0,85164.0,71769.0,3667.0,19.8141243853677,78.93,12.373696439185174
Mississippi,MS,Tunica County,9234.0,2668.0,0.28893220706086203,978.0,3600.0,56787.0,38402.0,1950.0,74862.0,53154.0,3171.0,34.3404808317089,-38.91,10.591293047433398
Mississippi,MS,Union County,28284.0,12478.0,0.4411681516051478,3385.0,10000.0,76400.0,56807.0,6958.0,89270.0,72980.0,3947.0,13.954886154716448,70.14,11.967897044265309
Mississippi,MS,Walthall County,13863.0,6529.0,0.47096588040106757,1346.0,5400.0,68770.0,45444.0,3524.0,89620.0,64304.0,2465.0,17.781144052513888,26.94,9.70929813171752
Mississippi,MS,Warren County,42298.0,18298.0,0.43259728592368435,8109.0,16816.0,81976.0,56648.0,10837.0,96465.0,77377.0,8738.0,20.658187148328526,3.96,19.171119201853514
Mississippi,MS,Washington County,41946.0,14540.0,0.34663615124207314,6156.0,17227.0,58434.0,40117.0,10193.0,70984.0,50574.0,12339.0,29.416392504648837,-34.98,14.676012015448434
Mississippi,MS,Wayne County,19703.0,9119.0,0.46282292036745676,2127.0,7446.0,63668.0,36791.0,4774.0,81807.0,58507.0,4484.0,22.757955641272904,32.73,10.795310358828605
Mississippi,MS,Webster County,9988.0,5095.0,0.5101121345614738,1389.0,4101.0,67874.0,59964.0,2825.0,82747.0,73271.0,1481.0,14.827793352022429,65.22,13.906688025630757
Mississippi,MS,Wilkinson County,8058.0,2931.0,0.3637379002233805,703.0,3436.0,53217.0,35930.0,1740.0,70668.0,49091.0,2038.0,25.291635641598408,-25.32,8.724249193348225
Mississippi,MS,Winston County,17416.0,8384.0,0.4813964170877354,2285.0,7070.0,68306.0,49071.0,4346.0,76116.0,57757.0,5217.0,29.955213596692698,18.25,13.120119430408819
Mississippi,MS,Yalobusha County,12386.0,5878.0,0.47456806071370905,1131.0,5037.0,59840.0,49171.0,3183.0,70019.0,61944.0,2765.0,22.323591151299855,20.91,9.131277248506379
Mississippi,MS,Yazoo County,25796.0,8971.0,0.34776709567374786,2736.0,8892.0,56767.0,40974.0,5585.0,66903.0,54480.0,6846.0,26.538998294309195,2.41,10.606295549697627
Missouri,MO,Adair County,25122.0,10234.0,0.4073720245203407,5662.0,8911.0,91227.0,56583.0,5034.0,125025.0,78619.0,4942.0,19.67200063689197,33.58,22.538014489292255
Missouri,MO,Andrew County,18127.0,9846.0,0.5431676504661554,3575.0,6975.0,89386.0,74007.0,4863.0,106277.0,91780.0,1316.0,7.259888564020523,51.75,19.721961714569428
Missouri,MO,Atchison County,5107.0,2713.0,0.5312316428431565,886.0,2295.0,76140.0,59260.0,1458.0,89339.0,68640.0,639.0,12.512238104562364,59.82,17.348737027609165
Missouri,MO,Audrain County,24394.0,10519.0,0.4312125932606379,2797.0,8991.0,71849.0,56232.0,5809.0,81364.0,70874.0,4231.0,17.344428957940476,47.64,11.465934246126096
Missouri,MO,Barry County,35265.0,16160.0,0.45824471855947824,3536.0,13360.0,80282.0,56611.0,9345.0,94063.0,68778.0,5714.0,16.203034169856796,63.52,10.02693889125195
Missouri,MO,Barton County,11731.0,6014.0,0.5126587673685108,1475.0,4425.0,65483.0,49503.0,2973.0,79933.0,66750.0,2559.0,21.813997101696362,72.15,12.573523143807009
Missouri,MO,Bates County,16242.0,8340.0,0.5134835611377909,1762.0,5975.0,73202.0,57914.0,4134.0,88362.0,76324.0,2937.0,18.082748429996307,61.62,10.84841768255141
Missouri,MO,Benton County,20552.0,10769.0,0.5239879330478786,2475.0,8166.0,68388.0,52200.0,5262.0,83736.0,67010.0,3264.0,15.881666017905799,59.06,12.042623588945114
Missouri,MO,Bollinger County,10544.0,6161.0,0.5843133535660091,1070.0,3887.0,65633.0,57286.0,2590.0,80608.0,75639.0,1272.0,12.06373292867982,74.81,10.147951441578149
Missouri,MO,Boone County,189463.0,89978.0,0.47491066857381126,61832.0,75084.0,95070.0,69913.0,42034.0,125641.0,100150.0,30192.0,15.93556525548524,-9.76,32.635395829264816
Missouri,MO,Buchanan County,82956.0,35737.0,0.4307946381214138,14020.0,33398.0,80717.0,59423.0,19846.0,96101.0,72210.0,13568.0,16.35565842133179,28.0,16.900525579825448
Missouri,MO,Butler County,41948.0,17859.0,0.4257413941069896,4524.0,16490.0,66403.0,49213.0,9997.0,78950.0,63988.0,8360.0,19.929436445122533,63.77,10.784781157623724
Missouri,MO,Caldwell County,8955.0,4703.0,0.5251814628699051,1158.0,3591.0,77596.0,62520.0,2345.0,92126.0,74936.0,1130.0,12.618648799553323,61.3,12.931323283082078
Missouri,MO,Callaway County,44731.0,21447.0,0.4794661420491382,8216.0,16203.0,88969.0,72645.0,11106.0,103424.0,86663.0,4682.0,10.467013927701146,43.27,18.367575059801926
Missouri,MO,Camden County,44044.0,25548.0,0.5800563073290346,8371.0,17170.0,87539.0,62927.0,11463.0,104688.0,80006.0,5642.0,12.8099173553719,54.3,19.005994005994005
Missouri,MO,Cape Girardeau County,82984.0,40336.0,0.48606960377904174,19335.0,32544.0,88767.0,68912.0,19850.0,107210.0,88478.0,11024.0,13.284488576111059,46.49,23.29967222597127
Missouri,MO,Carroll County,8391.0,4528.0,0.539625789536408,1216.0,3443.0,79090.0,61712.0,2245.0,96168.0,76375.0,901.0,10.73769514956501,64.47,14.491717316172089
Missouri,MO,Carter County,5303.0,2862.0,0.5396945125400716,497.0,1965.0,65018.0,45083.0,1232.0,79346.0,59479.0,988.0,18.630963605506317,74.21,9.37205355459174
Missouri,MO,Cass County,111732.0,59327.0,0.5309759066337307,22505.0,42311.0,105071.0,87413.0,30753.0,119652.0,103801.0,6984.0,6.250671249060251,32.09,20.14194680127448
Missouri,MO,Cedar County,14672.0,7187.0,0.48984460196292257,1861.0,5636.0,74308.0,45577.0,3432.0,98203.0,67000.0,2417.0,16.473555070883314,69.63,12.6840239912759
Missouri,MO,Chariton County,7399.0,4088.0,0.5525070955534531,1011.0,2655.0,76981.0,63307.0,1838.0,92121.0,75912.0,850.0,11.488038924178943,56.36,13.664008649817545
Missouri,MO,Christian County,94422.0,50770.0,0.537692486920421,20730.0,34256.0,102125.0,81245.0,25660.0,116140.0,94709.0,7831.0,8.293618012751265,52.25,21.954629217767046
Missouri,MO,Clark County,6641.0,3333.0,0.501882246649601,631.0,2265.0,70553.0,51458.0,1455.0,88541.0,71166.0,613.0,9.230537569643126,61.54,9.501581087185665
Missouri,MO,Clay County,259772.0,130063.0,0.5006813667369847,65213.0,101008.0,105515.0,86150.0,67078.0,123599.0,103627.0,21452.0,8.258010871071555,5.65,25.10393729886208
Missouri,MO,Clinton County,21548.0,11228.0,0.5210692407648042,3474.0,8238.0,88767.0,70625.0,5066.0,112037.0,93107.0,2650.0,12.298125116020048,47.92,16.122145906812698
Missouri,MO,Cole County,77278.0,40128.0,0.51926809700044,20913.0,30746.0,91246.0,73273.0,18827.0,112936.0,98183.0,6769.0,8.759284660576101,34.42,27.062035766971192
Missouri,MO,Cooper County,16947.0,8833.0,0.5212131940756476,2870.0,6169.0,79256.0,67548.0,4207.0,93614.0,85395.0,1676.0,9.889655986310261,45.81,16.935150764147046
Missouri,MO,Crawford County,22719.0,10829.0,0.4766495004181522,2102.0,9468.0,77661.0,56345.0,6293.0,95425.0,71757.0,3053.0,13.438091465293367,62.19,9.252167789075223
Missouri,MO,Dade County,7716.0,4185.0,0.5423794712286159,854.0,3038.0,70733.0,49899.0,2019.0,83620.0,67524.0,1052.0,13.634007257646449,67.12,11.067910834629343
Missouri,MO,Dallas County,17768.0,8440.0,0.475011256190905,1931.0,6621.0,68856.0,53177.0,4916.0,79199.0,64811.0,3649.0,20.536920306168394,64.56,10.867852318775327
Missouri,MO,Daviess County,8551.0,3925.0,0.4590106420301719,1081.0,3071.0,81647.0,60665.0,2122.0,96769.0,72500.0,1095.0,12.805519822243014,63.29,12.641796281136708
Missouri,MO,DeKalb County,9899.0,4814.0,0.48631174866148097,1265.0,3775.0,80382.0,69093.0,2333.0,98517.0,90096.0,775.0,7.8290736438024044,62.63,12.77906859278715
Missouri,MO,Dent County,14647.0,7103.0,0.48494572267358504,1879.0,5675.0,66341.0,54306.0,3645.0,78241.0,63131.0,2046.0,13.968730798115656,70.22,12.828565576568582
Missouri,MO,Douglas County,12228.0,7289.0,0.5960909388289173,1383.0,4688.0,72916.0,49828.0,3190.0,89912.0,63605.0,1977.0,16.167811579980373,71.97,11.310107948969577
Missouri,MO,Dunklin County,27032.0,10051.0,0.37181858538029,2370.0,11165.0,66097.0,47368.0,7112.0,81371.0,63325.0,5788.0,21.41166025451317,61.79,8.767386800828646
