state_name,county_fips,county_name,votes_gop,votes_dem,total_votes,diff,per_gop,per_dem,per_point_diff,state_code
Missouri,29077,Greene County,85956,55971,143935,29985,59.72,38.89,20.83,MO
Missouri,29079,Grundy County,3582,784,4400,2798,81.41,17.82,63.59,MO
Missouri,29081,Harrison County,3293,534,3845,2759,85.64,13.89,71.76,MO
Missouri,29083,Henry County,8286,2535,10932,5751,75.8,23.19,52.61,MO
Missouri,29085,Hickory County,4108,978,5120,3130,80.23,19.1,61.13,MO
Missouri,29087,Holt County,1982,357,2352,1625,84.27,15.18,69.09,MO
Missouri,29089,Howard County,3534,1341,4955,2193,71.32,27.06,44.26,MO
Missouri,29091,Howell County,15733,3073,18963,12660,82.97,16.21,66.76,MO
Missouri,29093,Iron County,3644,824,4517,2820,80.67,18.24,62.43,MO
Missouri,29095,Jackson County,125610,187026,317702,-61416,39.54,58.87,-19.33,MO
Missouri,29097,Jasper County,39084,13943,53756,25141,72.71,25.94,46.77,MO
Missouri,29099,Jefferson County,80796,36965,119287,43831,67.73,30.99,36.74,MO
Missouri,29101,Johnson County,16298,6960,23591,9338,69.09,29.5,39.58,MO
Missouri,29103,Knox County,1479,311,1810,1168,81.71,17.18,64.53,MO
Missouri,29105,Laclede County,14155,2756,17076,11399,82.89,16.14,66.75,MO
Missouri,29107,Lafayette County,12720,4294,17244,8426,73.76,24.9,48.86,MO
Missouri,29109,Lawrence County,15001,3248,18417,11753,81.45,17.64,63.82,MO
Missouri,29111,Lewis County,3565,872,4484,2693,79.5,19.45,60.06,MO
Missouri,29113,Lincoln County,24866,6908,32129,17958,77.39,21.5,55.89,MO
Missouri,29115,Linn County,4437,1183,5684,3254,78.06,20.81,57.25,MO
Missouri,29117,Livingston County,5395,1422,6871,3973,78.52,20.7,57.82,MO
Missouri,29119,McDonald County,7843,1423,9338,6420,83.99,15.24,68.75,MO
Missouri,29121,Macon County,6300,1481,7838,4819,80.38,18.9,61.48,MO
Missouri,29123,Madison County,4721,986,5753,3735,82.06,17.14,64.92,MO
Missouri,29125,Maries County,3987,755,4786,3232,83.31,15.78,67.53,MO
Missouri,29127,Marion County,9991,3032,13148,6959,75.99,23.06,52.93,MO
Missouri,29129,Mercer County,1545,235,1792,1310,86.22,13.11,73.1,MO
Missouri,29131,Miller County,10826,2067,13009,8759,83.22,15.89,67.33,MO
Missouri,29133,Mississippi County,3404,1015,4449,2389,76.51,22.81,53.7,MO
Missouri,29135,Moniteau County,5877,1313,7273,4564,80.81,18.05,62.75,MO
Missouri,29137,Monroe County,3476,857,4376,2619,79.43,19.58,59.85,MO
Missouri,29139,Montgomery County,4776,1170,5996,3606,79.65,19.51,60.14,MO
Missouri,29141,Morgan County,7725,1914,9733,5811,79.37,19.67,59.7,MO
Missouri,29143,New Madrid County,5203,1561,6811,3642,76.39,22.92,53.47,MO
Missouri,29145,Newton County,22923,5867,29083,17056,78.82,20.17,58.65,MO
Missouri,29147,Nodaway County,6909,2674,9682,4235,71.36,27.62,43.74,MO
Missouri,29149,Oregon County,3884,696,4612,3188,84.22,15.09,69.12,MO
Missouri,29151,Osage County,6657,1009,7725,5648,86.17,13.06,73.11,MO
Missouri,29153,Ozark County,4044,698,4779,3346,84.62,14.61,70.01,MO
Missouri,29155,Pemiscot County,3917,1331,5270,2586,74.33,25.26,49.07,MO
Missouri,29157,Perry County,7986,1757,9823,6229,81.3,17.89,63.41,MO
Missouri,29159,Pettis County,13907,4703,18877,9204,73.67,24.91,48.76,MO
Missouri,29161,Phelps County,13658,5379,19294,8279,70.79,27.88,42.91,MO
Missouri,29163,Pike County,6151,1618,7824,4533,78.62,20.68,57.94,MO
Missouri,29165,Platte County,29381,27566,57787,1815,50.84,47.7,3.14,MO
Missouri,29167,Polk County,12691,2948,15817,9743,80.24,18.64,61.6,MO
Missouri,29169,Pulaski County,11579,3765,15545,7814,74.49,24.22,50.27,MO
Missouri,29171,Putnam County,2021,347,2380,1674,84.92,14.58,70.34,MO
Missouri,29173,Ralls County,4575,1154,5777,3421,79.19,19.98,59.22,MO
Missouri,29175,Randolph County,8322,2571,11025,5751,75.48,23.32,52.16,MO
Missouri,29177,Ray County,8602,2927,11662,5675,73.76,25.1,48.66,MO
Missouri,29179,Reynolds County,2560,472,3057,2088,83.74,15.44,68.3,MO
Missouri,29181,Ripley County,5002,763,5804,4239,86.18,13.15,73.04,MO
Missouri,29183,St. Charles County,130588,92226,226052,38362,57.77,40.8,16.97,MO
Missouri,29185,St. Clair County,3982,959,4987,3023,79.85,19.23,60.62,MO
Missouri,29186,Ste. Genevieve County,7031,2629,9775,4402,71.93,26.9,45.03,MO
Missouri,29187,St. Francois County,21521,6811,28614,14710,75.21,23.8,51.41,MO
Missouri,29189,St. Louis County,187982,305635,502356,-117653,37.42,60.84,-23.42,MO
Missouri,29195,Saline County,6498,2726,9330,3772,69.65,29.22,40.43,MO
Missouri,29197,Schuyler County,1588,334,1945,1254,81.65,17.17,64.47,MO
Missouri,29199,Scotland County,1537,358,1918,1179,80.14,18.67,61.47,MO
Missouri,29201,Scott County,13786,3525,17418,10261,79.15,20.24,58.91,MO
Missouri,29203,Shannon County,3364,625,4013,2739,83.83,15.57,68.25,MO
Missouri,29205,Shelby County,2691,550,3262,2141,82.5,16.86,65.63,MO
Missouri,29207,Stoddard County,11783,1736,13599,10047,86.65,12.77,73.88,MO
Missouri,29209,Stone County,15357,3620,19122,11737,80.31,18.93,61.38,MO
Missouri,29211,Sullivan County,2035,408,2463,1627,82.62,16.57,66.06,MO
Missouri,29213,Taney County,21236,5329,26811,15907,79.21,19.88,59.33,MO
Missouri,29215,Texas County,9855,1589,11525,8266,85.51,13.79,71.72,MO
Missouri,29217,Vernon County,7112,1774,8973,5338,79.26,19.77,59.49,MO
Missouri,29219,Warren County,14915,4970,20094,9945,74.23,24.73,49.49,MO
Missouri,29221,Washington County,8424,1747,10235,6677,82.31,17.07,65.24,MO
Missouri,29223,Wayne County,5030,783,5847,4247,86.03,13.39,72.64,MO
Missouri,29225,Webster County,15984,3653,19808,12331,80.69,18.44,62.25,MO
Missouri,29227,Worth County,904,190,1105,714,81.81,17.19,64.62,MO
Missouri,29229,Wright County,7850,1057,8978,6793,87.44,11.77,75.66,MO
Missouri,29510,St. Louis city,19342,94458,116082,-75116,16.66,81.37,-64.71,MO
Montana,30001,Beaverhead County,4058,1543,5794,2515,70.04,26.63,43.41,MT
Montana,30003,Big Horn County,2188,2112,4470,76,48.95,47.25,1.7,MT
Montana,30005,Blaine County,1526,1348,3019,178,50.55,44.65,5.9,MT
Montana,30007,Broadwater County,3770,885,4810,2885,78.38,18.4,59.98,MT
Montana,30009,Carbon County,4719,2353,7297,2366,64.67,32.25,32.42,MT
Montana,30011,Carter County,760,75,854,685,88.99,8.78,80.21,MT
Montana,30013,Cascade County,22419,14021,37583,8398,59.65,37.31,22.35,MT
Montana,30015,Chouteau County,1885,940,2934,945,64.25,32.04,32.21,MT
Montana,30017,Custer County,4208,1385,5797,2823,72.59,23.89,48.7,MT
Montana,30019,Daniels County,778,154,951,624,81.81,16.19,65.62,MT
Montana,30021,Dawson County,3627,894,4638,2733,78.2,19.28,58.93,MT
Montana,30023,Deer Lodge County,2329,2376,4870,-47,47.82,48.79,-0.97,MT
Montana,30025,Fallon County,1303,163,1507,1140,86.46,10.82,75.65,MT
Montana,30027,Fergus County,4965,1522,6712,3443,73.97,22.68,51.3,MT
Montana,30029,Flathead County,41390,20062,63140,21328,65.55,31.77,33.78,MT
Montana,30031,Gallatin County,32695,34938,69897,-2243,46.78,49.98,-3.21,MT
Montana,30033,Garfield County,756,39,800,717,94.5,4.88,89.62,MT
Montana,30035,Glacier County,1939,2933,5078,-994,38.18,57.76,-19.57,MT
Montana,30037,Golden Valley County,440,67,515,373,85.44,13.01,72.43,MT
Montana,30039,Granite County,1537,579,2176,958,70.63,26.61,44.03,MT
Montana,30041,Hill County,3871,2634,6804,1237,56.89,38.71,18.18,MT
Montana,30043,Jefferson County,5544,2516,8291,3028,66.87,30.35,36.52,MT
Montana,30045,Judith Basin County,1051,265,1353,786,77.68,19.59,58.09,MT
Montana,30047,Lake County,9880,6510,16910,3370,58.43,38.5,19.93,MT
Montana,30049,Lewis and Clark County,21479,19085,42023,2394,51.11,45.42,5.7,MT
Montana,30051,Liberty County,752,214,988,538,76.11,21.66,54.45,MT
Montana,30053,Lincoln County,8909,2615,11789,6294,75.57,22.18,53.39,MT
Montana,30055,McCone County,931,129,1082,802,86.04,11.92,74.12,MT
Montana,30057,Madison County,4615,1689,6461,2926,71.43,26.14,45.29,MT
Montana,30059,Meagher County,888,256,1172,632,75.77,21.84,53.92,MT
Montana,30061,Mineral County,2049,689,2833,1360,72.33,24.32,48.01,MT
Montana,30063,Missoula County,27306,42903,72773,-15597,37.52,58.95,-21.43,MT
Montana,30065,Musselshell County,2550,396,3012,2154,84.66,13.15,71.51,MT
Montana,30067,Park County,6128,5224,11717,904,52.3,44.58,7.72,MT
Montana,30069,Petroleum County,284,37,324,247,87.65,11.42,76.23,MT
Montana,30071,Phillips County,1753,385,2189,1368,80.08,17.59,62.49,MT
Montana,30073,Pondera County,1972,782,2852,1190,69.14,27.42,41.73,MT
Montana,30075,Powder River County,963,131,1106,832,87.07,11.84,75.23,MT
Montana,30077,Powell County,2466,710,3282,1756,75.14,21.63,53.5,MT
Montana,30079,Prairie County,546,122,688,424,79.36,17.73,61.63,MT
Montana,30081,Ravalli County,20617,8485,29904,12132,68.94,28.37,40.57,MT
Montana,30083,Richland County,4387,778,5309,3609,82.63,14.65,67.98,MT
Montana,30085,Roosevelt County,2055,1680,3914,375,52.5,42.92,9.58,MT
Montana,30087,Rosebud County,2466,1095,3693,1371,66.77,29.65,37.12,MT
Montana,30089,Sanders County,6150,1705,8069,4445,76.22,21.13,55.09,MT
Montana,30091,Sheridan County,1321,509,1912,812,69.09,26.62,42.47,MT
Montana,30093,Silver Bow County,8110,9386,18226,-1276,44.5,51.5,-7.0,MT
Montana,30095,Stillwater County,4699,1056,5906,3643,79.56,17.88,61.68,MT
Montana,30097,Sweet Grass County,1789,525,2381,1264,75.14,22.05,53.09,MT
Montana,30099,Teton County,2533,927,3568,1606,70.99,25.98,45.01,MT
Montana,30101,Toole County,1571,415,2046,1156,76.78,20.28,56.5,MT
Montana,30103,Treasure County,367,57,442,310,83.03,12.9,70.14,MT
Montana,30105,Valley County,3019,935,4079,2084,74.01,22.92,51.09,MT
Montana,30107,Wheatland County,843,209,1086,634,77.62,19.24,58.38,MT
Montana,30109,Wibaux County,463,71,546,392,84.8,13.0,71.79,MT
Montana,30111,Yellowstone County,50460,28392,81391,22068,62.0,34.88,27.11,MT
Nebraska,31001,Adams County,10077,4100,14364,5977,70.15,28.54,41.61,NE
Nebraska,31003,Antelope County,3032,396,3447,2636,87.96,11.49,76.47,NE
Nebraska,31005,Arthur County,264,17,282,247,93.62,6.03,87.59,NE
Nebraska,31007,Banner County,348,34,386,314,90.16,8.81,81.35,NE
Nebraska,31009,Blaine County,250,37,291,213,85.91,12.71,73.2,NE
Nebraska,31011,Boone County,2499,496,3031,2003,82.45,16.36,66.08,NE
Nebraska,31013,Box Butte County,3827,1043,4931,2784,77.61,21.15,56.46,NE
Nebraska,31015,Boyd County,938,132,1075,806,87.26,12.28,74.98,NE
Nebraska,31017,Brown County,1428,201,1642,1227,86.97,12.24,74.73,NE
Nebraska,31019,Buffalo County,17064,6386,23759,10678,71.82,26.88,44.94,NE
Nebraska,31021,Burt County,2632,983,3656,1649,71.99,26.89,45.1,NE
Nebraska,31023,Butler County,3642,906,4587,2736,79.4,19.75,59.65,NE
Nebraska,31025,Cass County,10685,4824,15755,5861,67.82,30.62,37.2,NE
Nebraska,31027,Cedar County,4141,702,4912,3439,84.3,14.29,70.01,NE
Nebraska,31029,Chase County,1648,204,1866,1444,88.32,10.93,77.38,NE
Nebraska,31031,Cherry County,2687,349,3069,2338,87.55,11.37,76.18,NE
Nebraska,31033,Cheyenne County,3692,787,4530,2905,81.5,17.37,64.13,NE
Nebraska,31035,Clay County,2677,577,3310,2100,80.88,17.43,63.44,NE
Nebraska,31037,Colfax County,2636,845,3516,1791,74.97,24.03,50.94,NE
Nebraska,31039,Cuming County,3536,867,4445,2669,79.55,19.51,60.04,NE
Nebraska,31041,Custer County,5042,786,5886,4256,85.66,13.35,72.31,NE
Nebraska,31043,Dakota County,3934,2109,6120,1825,64.28,34.46,29.82,NE
Nebraska,31045,Dawes County,2812,992,3868,1820,72.7,25.65,47.05,NE
Nebraska,31047,Dawson County,6312,2101,8491,4211,74.34,24.74,49.59,NE
Nebraska,31049,Deuel County,843,151,1012,692,83.3,14.92,68.38,NE
Nebraska,31051,Dixon County,2271,573,2895,1698,78.45,19.79,58.65,NE
Nebraska,31053,Dodge County,10795,5434,16443,5361,65.65,33.05,32.6,NE
Nebraska,31055,Douglas County,120919,148733,273403,-27814,44.23,54.4,-10.17,NE
Nebraska,31057,Dundy County,829,96,929,733,89.24,10.33,78.9,NE
Nebraska,31059,Fillmore County,2315,662,3013,1653,76.83,21.97,54.86,NE
Nebraska,31061,Franklin County,1351,236,1600,1115,84.44,14.75,69.69,NE
Nebraska,31063,Frontier County,1213,185,1410,1028,86.03,13.12,72.91,NE
Nebraska,31065,Furnas County,2043,358,2413,1685,84.67,14.84,69.83,NE
Nebraska,31067,Gage County,7523,3242,10916,4281,68.92,29.7,39.22,NE
Nebraska,31069,Garden County,949,162,1117,787,84.96,14.5,70.46,NE
Nebraska,31071,Garfield County,893,116,1015,777,87.98,11.43,76.55,NE
Nebraska,31073,Gosper County,907,203,1118,704,81.13,18.16,62.97,NE
Nebraska,31075,Grant County,351,15,366,336,95.9,4.1,91.8,NE
Nebraska,31077,Greeley County,1030,192,1235,838,83.4,15.55,67.85,NE
Nebraska,31079,Hall County,15566,6956,22804,8610,68.26,30.5,37.76,NE
Nebraska,31081,Hamilton County,4416,1067,5547,3349,79.61,19.24,60.37,NE
Nebraska,31083,Harlan County,1506,280,1802,1226,83.57,15.54,68.04,NE
Nebraska,31085,Hayes County,472,19,494,453,95.55,3.85,91.7,NE
Nebraska,31087,Hitchcock County,1269,152,1433,1117,88.56,10.61,77.95,NE
Nebraska,31089,Holt County,4708,681,5442,4027,86.51,12.51,74.0,NE
Nebraska,31091,Hooker County,369,55,427,314,86.42,12.88,73.54,NE
Nebraska,31093,Howard County,2868,642,3550,2226,80.79,18.08,62.7,NE
Nebraska,31095,Jefferson County,2614,968,3631,1646,71.99,26.66,45.33,NE
Nebraska,31097,Johnson County,1496,625,2152,871,69.52,29.04,40.47,NE
Nebraska,31099,Kearney County,2828,736,3604,2092,78.47,20.42,58.05,NE
Nebraska,31101,Keith County,3416,731,4199,2685,81.35,17.41,63.94,NE
Nebraska,31103,Keya Paha County,500,44,544,456,91.91,8.09,83.82,NE
Nebraska,31105,Kimball County,1424,272,1720,1152,82.79,15.81,66.98,NE
Nebraska,31107,Knox County,3593,786,4436,2807,81.0,17.72,63.28,NE
Nebraska,31109,Lancaster County,74215,81012,157633,-6797,47.08,51.39,-4.31,NE
Nebraska,31111,Lincoln County,12674,3586,16464,9088,76.98,21.78,55.2,NE
Nebraska,31113,Logan County,409,25,440,384,92.95,5.68,87.27,NE
Nebraska,31115,Loup County,354,73,428,281,82.71,17.06,65.65,NE
Nebraska,31117,McPherson County,267,12,283,255,94.35,4.24,90.11,NE
Nebraska,31119,Madison County,12145,3360,15690,8785,77.41,21.41,55.99,NE
Nebraska,31121,Merrick County,3551,730,4342,2821,81.78,16.81,64.97,NE
Nebraska,31123,Morrill County,2026,366,2426,1660,83.51,15.09,68.43,NE
Nebraska,31125,Nance County,1462,352,1837,1110,79.59,19.16,60.42,NE
Nebraska,31127,Nemaha County,2443,915,3418,1528,71.47,26.77,44.7,NE
Nebraska,31129,Nuckolls County,1836,399,2258,1437,81.31,17.67,63.64,NE
Nebraska,31131,Otoe County,5651,2463,8198,3188,68.93,30.04,38.89,NE
Nebraska,31133,Pawnee County,1085,284,1379,801,78.68,20.59,58.09,NE
Nebraska,31135,Perkins County,1224,187,1426,1037,85.83,13.11,72.72,NE
Nebraska,31137,Phelps County,4158,758,4965,3400,83.75,15.27,68.48,NE
Nebraska,31139,Pierce County,3420,446,3897,2974,87.76,11.44,76.32,NE
Nebraska,31141,Platte County,12326,3191,15658,9135,78.72,20.38,58.34,NE
Nebraska,31143,Polk County,2296,501,2819,1795,81.45,17.77,63.68,NE
Nebraska,31145,Red Willow County,4457,815,5323,3642,83.73,15.31,68.42,NE
Nebraska,31147,Richardson County,2962,934,3942,2028,75.14,23.69,51.45,NE
Nebraska,31149,Rock County,745,85,834,660,89.33,10.19,79.14,NE
Nebraska,31151,Saline County,3734,1855,5655,1879,66.03,32.8,33.23,NE
Nebraska,31153,Sarpy County,55567,43825,100735,11742,55.16,43.51,11.66,NE
Nebraska,31155,Saunders County,9854,3558,13565,6296,72.64,26.23,46.41,NE
Nebraska,31157,Scotts Bluff County,11033,3856,15040,7177,73.36,25.64,47.72,NE
Nebraska,31159,Seward County,6667,2388,9184,4279,72.59,26.0,46.59,NE
Nebraska,31161,Sheridan County,2102,362,2484,1740,84.62,14.57,70.05,NE
Nebraska,31163,Sherman County,1344,328,1687,1016,79.67,19.44,60.23,NE
Nebraska,31165,Sioux County,597,77,678,520,88.05,11.36,76.7,NE
Nebraska,31167,Stanton County,2536,492,3064,2044,82.77,16.06,66.71,NE
Nebraska,31169,Thayer County,2278,544,2852,1734,79.87,19.07,60.8,NE
Nebraska,31171,Thomas County,348,44,393,304,88.55,11.2,77.35,NE
Nebraska,31173,Thurston County,1125,978,2123,147,52.99,46.07,6.92,NE
Nebraska,31175,Valley County,1872,403,2299,1469,81.43,17.53,63.9,NE
Nebraska,31177,Washington County,8855,3538,12545,5317,70.59,28.2,42.38,NE
Nebraska,31179,Wayne County,3011,1006,4073,2005,73.93,24.7,49.23,NE
Nebraska,31181,Webster County,1449,296,1763,1153,82.19,16.79,65.4,NE
Nebraska,31183,Wheeler County,424,57,486,367,87.24,11.73,75.51,NE
Nebraska,31185,York County,5234,1648,6984,3586,74.94,23.6,51.35,NE
Nevada,32001,Churchill County,9962,3179,13503,6783,73.78,23.54,50.23,NV
Nevada,32003,Clark County,493052,520187,1031223,-27135,47.81,50.44,-2.63,NV
Nevada,32005,Douglas County,23237,11553,35556,11684,65.35,32.49,32.86,NV
Nevada,32007,Elko County,17352,4632,22465,12720,77.24,20.62,56.62,NV
Nevada,32009,Esmeralda County,376,73,461,303,81.56,15.84,65.73,NV
Nevada,32011,Eureka County,910,104,1036,806,87.84,10.04,77.8,NV
Nevada,32013,Humboldt County,6141,1711,8030,4430,76.48,21.31,55.17,NV
Nevada,32015,Lander County,2180,482,2725,1698,80.0,17.69,62.31,NV
Nevada,32017,Lincoln County,2108,314,2472,1794,85.28,12.7,72.57,NV
Nevada,32019,Lyon County,23861,8954,33541,14907,71.14,26.7,44.44,NV
Nevada,32021,Mineral County,1528,711,2295,817,66.58,30.98,35.6,NV
Nevada,32023,Nye County,18946,7559,26997,11387,70.18,28.0,42.18,NV
Nevada,32027,Pershing County,1764,496,2308,1268,76.43,21.49,54.94,NV
Nevada,32029,Storey County,2108,913,3075,1195,68.55,29.69,38.86,NV
Nevada,32031,Washoe County,127443,130071,263734,-2628,48.32,49.32,-1.0,NV
Nevada,32033,White Pine County,3364,883,4351,2481,77.32,20.29,57.02,NV
Nevada,32510,Carson City,16873,13375,31068,3498,54.31,43.05,11.26,NV
New Hampshire,33001,Belknap County,22765,17469,40550,5296,56.14,43.08,13.06,NH
New Hampshire,33003,Carroll County,17407,16827,34498,580,50.46,48.78,1.68,NH
New Hampshire,33005,Cheshire County,20142,24579,45200,-4437,44.56,54.38,-9.82,NH
New Hampshire,33007,Coos County,9731,7355,17230,2376,56.48,42.69,13.79,NH
New Hampshire,33009,Grafton County,21911,32998,55603,-11087,39.41,59.35,-19.94,NH
New Hampshire,33011,Hillsborough County,112068,118780,233234,-6712,48.05,50.93,-2.88,NH
New Hampshire,33013,Merrimack County,43365,48181,92475,-4816,46.89,52.1,-5.21,NH
New Hampshire,33015,Rockingham County,102542,97616,201949,4926,50.78,48.34,2.44,NH
New Hampshire,33017,Strafford County,33163,42374,76323,-9211,43.45,55.52,-12.07,NH
New Hampshire,33019,Sullivan County,12484,12317,25091,167,49.75,49.09,0.67,NH
New Jersey,34001,Atlantic County,65817,61879,129759,3938,50.72,47.69,3.03,NJ
New Jersey,34003,Bergen County,217096,232660,459077,-15564,47.29,50.68,-3.39,NJ
New Jersey,34005,Burlington County,94116,132275,229466,-38159,41.02,57.64,-16.63,NJ
New Jersey,34007,Camden County,87767,155522,246954,-67755,35.54,62.98,-27.44,NJ
New Jersey,34009,Cape May County,32151,21648,54568,10503,58.92,39.67,19.25,NJ
New Jersey,34011,Cumberland County,28675,26577,55885,2098,51.31,47.56,3.75,NJ
New Jersey,34013,Essex County,83908,224596,313283,-140688,26.78,71.69,-44.91,NJ
New Jersey,34015,Gloucester County,83326,78708,164635,4618,50.61,47.81,2.8,NJ
New Jersey,34017,Hudson County,79913,144765,231181,-64852,34.57,62.62,-28.05,NJ
New Jersey,34019,Hunterdon County,42391,36995,80925,5396,52.38,45.72,6.67,NJ
New Jersey,34021,Mercer County,52274,107558,163270,-55284,32.02,65.88,-33.86,NJ
New Jersey,34023,Middlesex County,162459,191802,365187,-29343,44.49,52.52,-8.04,NJ
New Jersey,34025,Monmouth County,197409,156382,360143,41027,54.81,43.42,11.39,NJ
New Jersey,34027,Morris County,143439,135672,284666,7767,50.39,47.66,2.73,NJ
New Jersey,34029,Ocean County,227232,105789,337135,121443,67.4,31.38,36.02,NJ
New Jersey,34031,Passaic County,100954,95156,202767,5798,49.79,46.93,2.86,NJ
New Jersey,34033,Salem County,18229,12275,31001,5954,58.8,39.6,19.21,NJ
New Jersey,34035,Somerset County,74101,98790,177412,-24689,41.77,55.68,-13.92,NJ
New Jersey,34037,Sussex County,52123,31019,84629,21104,61.59,36.65,24.94,NJ
New Jersey,34039,Union County,89063,147327,240632,-58264,37.01,61.23,-24.21,NJ
New Jersey,34041,Warren County,35772,23318,60150,12454,59.47,38.77,20.7,NJ
New Mexico,35001,Bernalillo County,118762,184117,310844,-65355,38.21,59.23,-21.03,NM
New Mexico,35003,Catron County,1752,571,2357,1181,74.33,24.23,50.11,NM
New Mexico,35005,Chaves County,15894,5941,22200,9953,71.59,26.76,44.83,NM
New Mexico,35006,Cibola County,4311,4450,8977,-139,48.02,49.57,-1.55,NM
New Mexico,35007,Colfax County,3252,2436,5813,816,55.94,41.91,14.04,NM
New Mexico,35009,Curry County,10714,4230,15223,6484,70.38,27.79,42.59,NM
New Mexico,35011,De Baca County,649,206,874,443,74.26,23.57,50.69,NM
New Mexico,35013,Dona Ana County,37594,45937,85407,-8343,44.02,53.79,-9.77,NM
New Mexico,35015,Eddy County,18141,5032,23472,13109,77.29,21.44,55.85,NM
New Mexico,35017,Grant County,6580,7301,14224,-721,46.26,51.33,-5.07,NM
New Mexico,35019,Guadalupe County,945,959,1938,-14,48.76,49.48,-0.72,NM
New Mexico,35021,Harding County,297,128,431,169,68.91,29.7,39.21,NM
New Mexico,35023,Hidalgo County,1140,705,1862,435,61.22,37.86,23.36,NM
New Mexico,35025,Lea County,16997,3930,21209,13067,80.14,18.53,61.61,NM
New Mexico,35027,Lincoln County,6942,3033,10165,3909,68.29,29.84,38.46,NM
New Mexico,35028,Los Alamos County,4047,7726,12187,-3679,33.21,63.4,-30.19,NM
New Mexico,35029,Luna County,4698,3176,8056,1522,58.32,39.42,18.89,NM
New Mexico,35031,McKinley County,9364,15711,25867,-6347,36.2,60.74,-24.54,NM
New Mexico,35033,Mora County,1010,1439,2487,-429,40.61,57.86,-17.25,NM
New Mexico,35035,Otero County,15117,8582,24242,6535,62.36,35.4,26.96,NM
New Mexico,35037,Quay County,2570,1055,3704,1515,69.38,28.48,40.9,NM
New Mexico,35039,Rio Arriba County,6268,9373,15989,-3105,39.2,58.62,-19.42,NM
New Mexico,35041,Roosevelt County,4687,1820,6639,2867,70.6,27.41,43.18,NM
New Mexico,35043,Sandoval County,36605,41205,79540,-4600,46.02,51.8,-5.78,NM
New Mexico,35045,San Juan County,34264,17464,52926,16800,64.74,33.0,31.74,NM
New Mexico,35047,San Miguel County,3887,6985,11108,-3098,34.99,62.88,-27.89,NM
New Mexico,35049,Santa Fe County,20457,61405,83719,-40948,24.44,73.35,-48.91,NM
New Mexico,35051,Sierra County,3473,2332,5953,1141,58.34,39.17,19.17,NM
New Mexico,35053,Socorro County,3651,3384,7233,267,50.48,46.79,3.69,NM
New Mexico,35055,Taos County,4139,12038,16636,-7899,24.88,72.36,-47.48,NM
New Mexico,35057,Torrance County,4880,2144,7179,2736,67.98,29.86,38.11,NM
New Mexico,35059,Union County,1247,378,1665,869,74.89,22.7,52.19,NM
New Mexico,35061,Valencia County,19057,13609,33277,5448,57.27,40.9,16.37,NM
New York,36001,Albany County,54560,92589,147149,-38029,37.08,62.92,-25.84,NY
New York,36003,Allegany County,13826,5483,19309,8343,71.6,28.4,43.21,NY
New York,36005,Bronx County,98174,261670,359844,-163496,27.28,72.72,-45.44,NY
New York,36007,Broome County,44763,45142,89905,-379,49.79,50.21,-0.42,NY
New York,36009,Cattaraugus County,22586,11424,34010,11162,66.41,33.59,32.82,NY
New York,36011,Cayuga County,20482,15772,36254,4710,56.5,43.5,12.99,NY
New York,36013,Chautauqua County,34528,22085,56613,12443,60.99,39.01,21.98,NY
New York,36015,Chemung County,21861,15572,37433,6289,58.4,41.6,16.8,NY
New York,36017,Chenango County,14294,8177,22471,6117,63.61,36.39,27.22,NY
New York,36019,Clinton County,18247,17478,35725,769,51.08,48.92,2.15,NY
New York,36021,Columbia County,15168,20396,35564,-5228,42.65,57.35,-14.7,NY
New York,36023,Cortland County,11706,10290,21996,1416,53.22,46.78,6.44,NY
New York,36025,Delaware County,13789,9237,23026,4552,59.88,40.12,19.77,NY
New York,36027,Dutchess County,71778,79994,151772,-8216,47.29,52.71,-5.41,NY
New York,36029,Erie County,204774,248651,453425,-43877,45.16,54.84,-9.68,NY
New York,36031,Essex County,9533,9629,19162,-96,49.75,50.25,-0.5,NY
New York,36033,Franklin County,10569,8821,19390,1748,54.51,45.49,9.01,NY
New York,36035,Fulton County,16237,7666,23903,8571,67.93,32.07,35.86,NY
New York,36037,Genesee County,18997,9367,28364,9630,66.98,33.02,33.95,NY
New York,36039,Greene County,14702,10436,25138,4266,58.49,41.51,16.97,NY
New York,36041,Hamilton County,2223,1211,3434,1012,64.74,35.26,29.47,NY
New York,36043,Herkimer County,19557,9110,28667,10447,68.22,31.78,36.44,NY
New York,36045,Jefferson County,26417,16326,42743,10091,61.8,38.2,23.61,NY
New York,36047,Kings County,233964,601265,835229,-367301,28.01,71.99,-43.98,NY
New York,36049,Lewis County,9353,3600,12953,5753,72.21,27.79,44.41,NY
New York,36051,Livingston County,18780,12148,30928,6632,60.72,39.28,21.44,NY
New York,36053,Madison County,19025,14629,33654,4396,56.53,43.47,13.06,NY
New York,36055,Monroe County,145940,214757,360697,-68817,40.46,59.54,-19.08,NY
New York,36057,Montgomery County,13286,7356,20642,5930,64.36,35.64,28.73,NY
New York,36059,Nassau County,368117,338424,706541,29693,52.1,47.9,4.2,NY
New York,36061,New York County,113921,533782,647703,-419861,17.59,82.41,-64.82,NY
New York,36063,Niagara County,58678,43438,102116,15240,57.46,42.54,14.92,NY
New York,36065,Oneida County,60687,39415,100102,21272,60.63,39.37,21.25,NY
New York,36067,Onondaga County,93916,133155,227071,-39239,41.36,58.64,-17.28,NY
New York,36069,Ontario County,30221,29520,59741,701,50.59,49.41,1.17,NY
