state_name,state_code,county_name,population,total_votes,turnout,college_educated,_merge
Missouri,MO,Webster County,41472.0,19808.0,0.47762345679012347,4961,both
Missouri,MO,Worth County,1907.0,1105.0,0.5794441531200839,246,both
Missouri,MO,Wright County,19403.0,8978.0,0.4627119517600371,1912,both
Montana,MT,Beaverhead County,9885.0,5794.0,0.586140617096611,2522,both
Montana,MT,Big Horn County,12751.0,4470.0,0.35056074033409146,1632,both
Montana,MT,Blaine County,6899.0,3019.0,0.43759965212349616,1159,both
Montana,MT,Broadwater County,8032.0,4810.0,0.5988545816733067,1482,both
Montana,MT,Carbon County,11419.0,7297.0,0.6390226814957527,2573,both
Montana,MT,Carter County,1418.0,854.0,0.6022566995768688,207,both
Montana,MT,Cascade County,84900.0,37583.0,0.44267373380447583,17307,both
Montana,MT,Chouteau County,5847.0,2934.0,0.5017957927142124,946,both
Montana,MT,Custer County,11985.0,5797.0,0.4836879432624113,2583,both
Montana,MT,Daniels County,1633.0,951.0,0.582363747703613,313,both
Montana,MT,Dawson County,8810.0,4638.0,0.5264472190692395,1618,both
Montana,MT,Deer Lodge County,9673.0,4870.0,0.5034632482166856,1693,both
Montana,MT,Fallon County,2994.0,1507.0,0.5033400133600534,385,both
Montana,MT,Fergus County,11772.0,6712.0,0.5701664967720014,2124,both
Montana,MT,Flathead County,113679.0,63140.0,0.5554236050633802,28506,both
Montana,MT,Gallatin County,126409.0,69897.0,0.5529432239793053,44975,both
Montana,MT,Garfield County,1211.0,800.0,0.6606110652353427,142,both
Montana,MT,Glacier County,13609.0,5078.0,0.3731354250863399,1520,both
Montana,MT,Golden Valley County,835.0,515.0,0.6167664670658682,127,both
Montana,MT,Granite County,3595.0,2176.0,0.6052851182197496,802,both
Montana,MT,Hill County,16276.0,6804.0,0.41803883017940524,2722,both
Montana,MT,Jefferson County,13048.0,8291.0,0.6354230533415083,3060,both
Montana,MT,Judith Basin County,2093.0,1353.0,0.6464405160057334,424,both
Montana,MT,Lake County,33338.0,16910.0,0.5072289879416881,7040,both
Montana,MT,Lewis and Clark County,75011.0,42023.0,0.560224500406607,23039,both
Montana,MT,Liberty County,1974.0,988.0,0.5005065856129686,364,both
Montana,MT,Lincoln County,21895.0,11789.0,0.5384334322904772,2974,both
Montana,MT,Madison County,9521.0,6461.0,0.6786051885306166,2458,both
Montana,MT,McCone County,1676.0,1082.0,0.6455847255369929,295,both
Montana,MT,Meagher County,2071.0,1172.0,0.5659101883148238,476,both
Montana,MT,Mineral County,5090.0,2833.0,0.556581532416503,971,both
Montana,MT,Missoula County,121849.0,72773.0,0.5972392059023873,40399,both
Montana,MT,Musselshell County,5308.0,3012.0,0.5674453654860587,883,both
Montana,MT,Park County,17903.0,11717.0,0.6544713176562588,5356,both
Montana,MT,Petroleum County,554.0,324.0,0.5848375451263538,89,both
Montana,MT,Phillips County,4249.0,2189.0,0.5151800423629089,645,both
Montana,MT,Pondera County,6125.0,2852.0,0.4656326530612245,816,both
Montana,MT,Powder River County,1743.0,1106.0,0.6345381526104418,356,both
Montana,MT,Powell County,7133.0,3282.0,0.46011495864292723,1085,both
Montana,MT,Prairie County,1112.0,688.0,0.6187050359712231,191,both
Montana,MT,Ravalli County,47738.0,29904.0,0.6264192048263438,10422,both
Montana,MT,Richland County,11173.0,5309.0,0.4751633401951132,1640,both
Montana,MT,Roosevelt County,10319.0,3914.0,0.3793003197984301,1291,both
Montana,MT,Rosebud County,8160.0,3693.0,0.4525735294117647,1002,both
Montana,MT,Sanders County,13684.0,8069.0,0.5896667641040632,2178,both
Montana,MT,Sheridan County,3498.0,1912.0,0.5465980560320183,657,both
Montana,MT,Silver Bow County,36360.0,18226.0,0.5012651265126513,7010,both
Montana,MT,Stillwater County,9173.0,5906.0,0.6438460699880083,1980,both
Montana,MT,Sweet Grass County,3763.0,2381.0,0.6327398352378422,635,both
Montana,MT,Teton County,6430.0,3568.0,0.5548989113530327,1128,both
Montana,MT,Toole County,5133.0,2046.0,0.3985973115137347,821,both
Montana,MT,Treasure County,772.0,442.0,0.572538860103627,204,both
Montana,MT,Valley County,7474.0,4079.0,0.5457586299170457,1182,both
Montana,MT,Wheatland County,2057.0,1086.0,0.5279533300923676,267,both
Montana,MT,Wibaux County,910.0,546.0,0.6,202,both
Montana,MT,Yellowstone County,170843.0,81391.0,0.4764081642209514,40185,both
Nebraska,NE,Adams County,30899.0,14364.0,0.4648694132496197,6224,both
Nebraska,NE,Antelope County,6302.0,3447.0,0.5469692161218661,942,both
Nebraska,NE,Arthur County,412.0,282.0,0.6844660194174758,110,both
Nebraska,NE,Banner County,674.0,386.0,0.5727002967359051,171,both
Nebraska,NE,Blaine County,436.0,291.0,0.6674311926605505,77,both
Nebraska,NE,Boone County,5310.0,3031.0,0.5708097928436912,783,both
Nebraska,NE,Box Butte County,10692.0,4931.0,0.4611859334081556,1513,both
Nebraska,NE,Boyd County,1725.0,1075.0,0.6231884057971014,273,both
Nebraska,NE,Brown County,2853.0,1642.0,0.575534525061339,453,both
Nebraska,NE,Buffalo County,50697.0,23759.0,0.4686470599838255,11686,both
Nebraska,NE,Burt County,6727.0,3656.0,0.5434814924929389,1258,both
Nebraska,NE,Butler County,8459.0,4587.0,0.5422626788036411,1478,both
Nebraska,NE,Cass County,27446.0,15755.0,0.5740362894410843,6116,both
Nebraska,NE,Cedar County,8262.0,4912.0,0.5945291696925684,1464,both
Nebraska,NE,Chase County,3724.0,1866.0,0.5010741138560687,621,both
Nebraska,NE,Cherry County,5492.0,3069.0,0.5588128186453023,1003,both
Nebraska,NE,Cheyenne County,9541.0,4530.0,0.4747929986374594,1549,both
Nebraska,NE,Clay County,6116.0,3310.0,0.5412034009156311,982,both
Nebraska,NE,Colfax County,10566.0,3516.0,0.3327654741624077,994,both
Nebraska,NE,Cuming County,8918.0,4445.0,0.49843014128728413,1577,both
Nebraska,NE,Custer County,10581.0,5886.0,0.5562801247519138,1960,both
Nebraska,NE,Dakota County,21268.0,6120.0,0.2877562535264247,2231,both
Nebraska,NE,Dawes County,8133.0,3868.0,0.4755932620189352,2125,both
Nebraska,NE,Dawson County,24085.0,8491.0,0.35254307660369527,2860,both
Nebraska,NE,Deuel County,1871.0,1012.0,0.5408872260823089,346,both
Nebraska,NE,Dixon County,5491.0,2895.0,0.5272263704243307,900,both
Nebraska,NE,Dodge County,37187.0,16443.0,0.44217065103396347,5769,both
Nebraska,NE,Douglas County,589540.0,273403.0,0.4637564881093734,170552,both
Nebraska,NE,Dundy County,1561.0,929.0,0.5951313260730301,308,both
Nebraska,NE,Fillmore County,5548.0,3013.0,0.5430785868781542,919,both
Nebraska,NE,Franklin County,2825.0,1600.0,0.5663716814159292,430,both
Nebraska,NE,Frontier County,2585.0,1410.0,0.5454545454545454,478,both
Nebraska,NE,Furnas County,4556.0,2413.0,0.5296312554872695,798,both
Nebraska,NE,Gage County,21634.0,10916.0,0.5045761301654803,3396,both
Nebraska,NE,Garden County,1794.0,1117.0,0.6226309921962095,265,both
Nebraska,NE,Garfield County,1763.0,1015.0,0.5757231990924561,425,both
Nebraska,NE,Gosper County,1847.0,1118.0,0.6053059014618299,427,both
Nebraska,NE,Grant County,565.0,366.0,0.647787610619469,149,both
Nebraska,NE,Greeley County,2219.0,1235.0,0.5565570076611086,292,both
Nebraska,NE,Hall County,62197.0,22804.0,0.36664147788478546,8689,both
Nebraska,NE,Hamilton County,9537.0,5547.0,0.5816294432211387,1980,both
Nebraska,NE,Harlan County,3045.0,1802.0,0.5917898193760263,519,both
Nebraska,NE,Hayes County,846.0,494.0,0.5839243498817966,105,both
Nebraska,NE,Hitchcock County,2552.0,1433.0,0.5615203761755486,369,both
Nebraska,NE,Holt County,10093.0,5442.0,0.5391855741603091,1909,both
Nebraska,NE,Hooker County,679.0,427.0,0.6288659793814433,102,both
Nebraska,NE,Howard County,6527.0,3550.0,0.5438945916960318,1043,both
Nebraska,NE,Jefferson County,7054.0,3631.0,0.5147434079954636,1078,both
Nebraska,NE,Johnson County,5198.0,2152.0,0.4140053866871874,722,both
Nebraska,NE,Kearney County,6770.0,3604.0,0.5323485967503693,1594,both
Nebraska,NE,Keith County,8113.0,4199.0,0.5175644028103045,1340,both
Nebraska,NE,Keya Paha County,805.0,544.0,0.675776397515528,162,both
Nebraska,NE,Kimball County,3289.0,1720.0,0.5229553055640013,358,both
Nebraska,NE,Knox County,8298.0,4436.0,0.534586647384912,1163,both
Nebraska,NE,Lancaster County,326716.0,157633.0,0.4824771361059758,91169,both
Nebraska,NE,Lincoln County,33365.0,16464.0,0.49345122133972724,4981,both
Nebraska,NE,Logan County,655.0,440.0,0.6717557251908397,151,both
Nebraska,NE,Loup County,592.0,428.0,0.722972972972973,112,both
Nebraska,NE,Madison County,35627.0,15690.0,0.44039632862716477,5897,both
Nebraska,NE,McPherson County,383.0,283.0,0.7389033942558747,102,both
Nebraska,NE,Merrick County,7755.0,4342.0,0.5598968407479046,997,both
Nebraska,NE,Morrill County,4504.0,2426.0,0.5386323268206039,736,both
Nebraska,NE,Nance County,3274.0,1837.0,0.561087354917532,495,both
Nebraska,NE,Nemaha County,7076.0,3418.0,0.48304126625211985,1376,both
Nebraska,NE,Nuckolls County,4095.0,2258.0,0.5514041514041514,831,both
Nebraska,NE,Otoe County,16335.0,8198.0,0.5018671564126109,3188,both
Nebraska,NE,Pawnee County,2512.0,1379.0,0.5489649681528662,364,both
Nebraska,NE,Perkins County,2795.0,1426.0,0.5101967799642219,508,both
Nebraska,NE,Phelps County,9057.0,4965.0,0.5481947664789666,1686,both
Nebraska,NE,Pierce County,7299.0,3897.0,0.5339087546239211,1158,both
Nebraska,NE,Platte County,34609.0,15658.0,0.45242566962350833,5733,both
Nebraska,NE,Polk County,5228.0,2819.0,0.5392119357306809,697,both
Nebraska,NE,Red Willow County,10457.0,5323.0,0.5090370087023047,1917,both
Nebraska,NE,Richardson County,7689.0,3942.0,0.5126804525946157,1309,both
Nebraska,NE,Rock County,1271.0,834.0,0.6561762391817466,298,both
Nebraska,NE,Saline County,14555.0,5655.0,0.3885262796289935,2011,both
Nebraska,NE,Sarpy County,199886.0,100735.0,0.5039622584873378,54628,both
Nebraska,NE,Saunders County,23463.0,13565.0,0.5781443123215275,4899,both
Nebraska,NE,Scotts Bluff County,35699.0,15040.0,0.42130031653547717,6599,both
Nebraska,NE,Seward County,17671.0,9184.0,0.5197215777262181,3753,both
Nebraska,NE,Sheridan County,4928.0,2484.0,0.5040584415584416,803,both
Nebraska,NE,Sherman County,2983.0,1687.0,0.565538048944016,415,both
Nebraska,NE,Sioux County,1154.0,678.0,0.587521663778163,211,both
Nebraska,NE,Stanton County,5856.0,3064.0,0.523224043715847,925,both
Nebraska,NE,Thayer County,4829.0,2852.0,0.5905984675916339,873,both
Nebraska,NE,Thomas County,677.0,393.0,0.5805022156573116,136,both
Nebraska,NE,Thurston County,6557.0,2123.0,0.32377611712673476,774,both
Nebraska,NE,Valley County,4012.0,2299.0,0.5730309072781655,822,both
Nebraska,NE,Washington County,21152.0,12545.0,0.593088124054463,5398,both
Nebraska,NE,Wayne County,9874.0,4073.0,0.4124974680980352,1826,both
Nebraska,NE,Webster County,3351.0,1763.0,0.5261116084750821,617,both
Nebraska,NE,Wheeler County,775.0,486.0,0.6270967741935484,187,both
Nebraska,NE,York County,14356.0,6984.0,0.4864864864864865,2472,both
Nevada,NV,Carson City,58036.0,31068.0,0.5353229030257082,10601,both
Nevada,NV,Churchill County,25803.0,13503.0,0.523311242878735,3404,both
Nevada,NV,Clark County,2336573.0,1031223.0,0.44133994529595266,448082,both
Nevada,NV,Douglas County,49545.0,35556.0,0.7176506206478959,12837,both
Nevada,NV,Elko County,54293.0,22465.0,0.41377341462066936,6368,both
Nevada,NV,Esmeralda County,736.0,461.0,0.626358695652174,208,both
Nevada,NV,Eureka County,1917.0,1036.0,0.5404277516953573,202,both
Nevada,NV,Humboldt County,17136.0,8030.0,0.46860410830999066,2422,both
Nevada,NV,Lander County,5769.0,2725.0,0.4723522274224302,644,both
Nevada,NV,Lincoln County,4452.0,2472.0,0.555256064690027,607,both
Nevada,NV,Lyon County,62583.0,33541.0,0.5359442660147324,7705,both
Nevada,NV,Mineral County,4528.0,2295.0,0.5068462897526502,376,both
Nevada,NV,Nye County,55720.0,26997.0,0.48451184493898064,5293,both
Nevada,NV,Pershing County,6364.0,2308.0,0.3626649905719673,489,both
Nevada,NV,Storey County,4177.0,3075.0,0.7361742877663395,1059,both
Nevada,NV,Washoe County,498022.0,263734.0,0.5295629510342916,119836,both
Nevada,NV,White Pine County,8522.0,4351.0,0.5105609011969021,943,both
New Hampshire,NH,Belknap County,65027.0,40550.0,0.6235871253479324,16446,both
New Hampshire,NH,Carroll County,52448.0,34498.0,0.6577562538133008,16097,both
New Hampshire,NH,Cheshire County,77703.0,45200.0,0.5817021221831847,20204,both
New Hampshire,NH,Coos County,31372.0,17230.0,0.5492158612775724,5118,both
New Hampshire,NH,Grafton County,93146.0,55603.0,0.5969445816245464,30995,both
New Hampshire,NH,Hillsborough County,427354.0,233234.0,0.5457629974213416,129204,both
New Hampshire,NH,Merrimack County,157103.0,92475.0,0.5886265698299842,44393,both
New Hampshire,NH,Rockingham County,320689.0,201949.0,0.6297347274150346,109691,both
New Hampshire,NH,Strafford County,133243.0,76323.0,0.5728105791673859,36642,both
New Hampshire,NH,Sullivan County,43969.0,25091.0,0.5706520503081717,10193,both
New Jersey,NJ,Atlantic County,275213.0,129759.0,0.47148572196807564,63337,both
New Jersey,NJ,Bergen County,957736.0,459077.0,0.4793356415546664,376857,both
New Jersey,NJ,Burlington County,469167.0,229466.0,0.48909237009423084,146786,both
New Jersey,NJ,Camden County,527196.0,246954.0,0.46842919900757973,134050,both
New Jersey,NJ,Cape May County,94610.0,54568.0,0.5767677835323961,27821,both
New Jersey,NJ,Cumberland County,152326.0,55885.0,0.36687761774089783,19598,both
New Jersey,NJ,Essex County,851117.0,313283.0,0.3680845289190558,229503,both
New Jersey,NJ,Gloucester County,308423.0,164635.0,0.5337961176695643,80006,both
New Jersey,NJ,Hudson County,705472.0,231181.0,0.3276969178082192,260146,both
New Jersey,NJ,Hunterdon County,130183.0,80925.0,0.621624943348978,55857,both
New Jersey,NJ,Mercer County,381671.0,163270.0,0.4277768025341197,121867,both
New Jersey,NJ,Middlesex County,863623.0,365187.0,0.4228546483824539,281949,both
New Jersey,NJ,Monmouth County,642799.0,360143.0,0.5602731180353423,244481,both
New Jersey,NJ,Morris County,514423.0,284666.0,0.5533695033075893,218193,both
New Jersey,NJ,Ocean County,659197.0,337135.0,0.5114328493606616,155767,both
New Jersey,NJ,Passaic County,513395.0,202767.0,0.39495320367358466,111506,both
New Jersey,NJ,Salem County,65338.0,31001.0,0.47447121124001346,11605,both
New Jersey,NJ,Somerset County,348842.0,177412.0,0.5085740822492705,147402,both
New Jersey,NJ,Sussex County,146132.0,84629.0,0.5791270905756439,43945,both
New Jersey,NJ,Union County,572726.0,240632.0,0.42015204478232177,158216,both
New Jersey,NJ,Warren County,111252.0,60150.0,0.5406644374932585,30969,both
New Mexico,NM,Bernalillo County,671586.0,310844.0,0.46285062523638076,184242,both
New Mexico,NM,Catron County,3825.0,2357.0,0.6162091503267974,665,both
New Mexico,NM,Chaves County,63561.0,22200.0,0.34927077925142774,7777,both
New Mexico,NM,Cibola County,26780.0,8977.0,0.3352128454070202,3640,both
New Mexico,NM,Colfax County,12255.0,5813.0,0.47433700530395756,2218,both
New Mexico,NM,Curry County,47222.0,15223.0,0.32237092880437085,6570,both
New Mexico,NM,De Baca County,1657.0,874.0,0.5274592637296318,91,both
New Mexico,NM,Dona Ana County,225210.0,85407.0,0.37923271613161047,46857,both
New Mexico,NM,Eddy County,60275.0,23472.0,0.38941518042306095,8395,both
New Mexico,NM,Grant County,27472.0,14224.0,0.5177635410599883,6035,both
New Mexico,NM,Guadalupe County,4292.0,1938.0,0.4515377446411929,504,both
New Mexico,NM,Harding County,624.0,431.0,0.6907051282051282,154,both
New Mexico,NM,Hidalgo County,3965.0,1862.0,0.469609079445145,540,both
New Mexico,NM,Lea County,72101.0,21209.0,0.29415680781126474,7064,both
New Mexico,NM,Lincoln County,20029.0,10165.0,0.5075141045484048,4661,both
New Mexico,NM,Los Alamos County,19444.0,12187.0,0.6267743262703147,9908,both
New Mexico,NM,Luna County,25316.0,8056.0,0.3182177279191025,2457,both
New Mexico,NM,McKinley County,68797.0,25867.0,0.37599023213221505,5664,both
New Mexico,NM,Mora County,4123.0,2487.0,0.6032015522677662,833,both
New Mexico,NM,Otero County,68835.0,24242.0,0.3521754921188349,10142,both
New Mexico,NM,Quay County,8510.0,3704.0,0.4352526439482961,1314,both
New Mexico,NM,Rio Arriba County,39876.0,15989.0,0.40096800080248773,5364,both
New Mexico,NM,Roosevelt County,18787.0,6639.0,0.35338265822111037,2681,both
New Mexico,NM,San Juan County,120675.0,52926.0,0.43858297078931013,13575,both
New Mexico,NM,San Miguel County,26668.0,11108.0,0.41652917354132296,5348,both
New Mexico,NM,Sandoval County,155936.0,79540.0,0.5100810588959573,35988,both
New Mexico,NM,Santa Fe County,155956.0,83719.0,0.5368116648285414,53437,both
New Mexico,NM,Sierra County,11488.0,5953.0,0.5181928969359332,1533,both
New Mexico,NM,Socorro County,15963.0,7233.0,0.4531103176094719,2437,both
New Mexico,NM,Taos County,34405.0,16636.0,0.48353437000435984,9964,both
New Mexico,NM,Torrance County,15633.0,7179.0,0.4592208789099981,1644,both
New Mexico,NM,Union County,3964.0,1665.0,0.42003027245206864,526,both
New Mexico,NM,Valencia County,79141.0,33277.0,0.42047737582289835,11328,both
New York,NY,Albany County,316659.0,147149.0,0.4646923030768113,107417,both
New York,NY,Allegany County,46651.0,19309.0,0.4139032389445028,7901,both
New York,NY,Bronx County,1356476.0,359844.0,0.2652785600334986,220400,both
New York,NY,Broome County,196077.0,89905.0,0.45851884718758446,44099,both
New York,NY,Cattaraugus County,75600.0,34010.0,0.44986772486772486,11506,both
New York,NY,Cayuga County,74485.0,36254.0,0.48672887158488287,13718,both
New York,NY,Chautauqua County,124891.0,56613.0,0.45329927696951744,23043,both
New York,NY,Chemung County,81325.0,37433.0,0.46028896403320013,16477,both
New York,NY,Chenango County,45920.0,22471.0,0.48935104529616724,6788,both
New York,NY,Clinton County,78115.0,35725.0,0.45733853933303464,15777,both
New York,NY,Columbia County,60470.0,35564.0,0.5881263436414751,18905,both
New York,NY,Cortland County,45752.0,21996.0,0.48076586815876904,9094,both
New York,NY,Delaware County,44410.0,23026.0,0.5184868272911506,9075,both
New York,NY,Dutchess County,297150.0,151772.0,0.510758875988558,88264,both
New York,NY,Erie County,946147.0,453425.0,0.47923314241867276,264263,both
New York,NY,Essex County,36775.0,19162.0,0.5210605030591434,9258,both
New York,NY,Franklin County,46502.0,19390.0,0.4169713130618038,8202,both
New York,NY,Fulton County,52234.0,23903.0,0.4576138147566719,8217,both
New York,NY,Genesee County,57529.0,28364.0,0.4930382937301187,10309,both
New York,NY,Greene County,47062.0,25138.0,0.5341464451149548,10864,both
New York,NY,Hamilton County,5082.0,3434.0,0.6757182211727666,1130,both
New York,NY,Herkimer County,59484.0,28667.0,0.48192791338847424,10254,both
New York,NY,Jefferson County,114787.0,42743.0,0.372367951074599,20550,both
New York,NY,Kings County,2561225.0,835229.0,0.3261052816523343,807294,both
New York,NY,Lewis County,26548.0,12953.0,0.48790869368690676,3797,both
New York,NY,Livingston County,61158.0,30928.0,0.5057065306255927,13459,both
New York,NY,Madison County,66921.0,33654.0,0.5028914690455911,13571,both
New York,NY,Monroe County,748482.0,360697.0,0.481904708463263,228044,both
New York,NY,Montgomery County,49368.0,20642.0,0.4181251012801815,7391,both
New York,NY,Nassau County,1381715.0,706541.0,0.5113507488881571,502490,both
New York,NY,New York County,1597451.0,647703.0,0.40546032397863846,855529,both
New York,NY,Niagara County,209457.0,102116.0,0.4875272729008818,43696,both
New York,NY,Oneida County,227555.0,100102.0,0.43990244116806926,46693,both
New York,NY,Onondaga County,467873.0,227071.0,0.485326146197793,132580,both
New York,NY,Ontario County,112494.0,59741.0,0.5310594342809394,31276,both
New York,NY,Orange County,407470.0,175189.0,0.42994330870984365,89107,both
New York,NY,Orleans County,39124.0,18025.0,0.46071465085369595,5366,both
New York,NY,Oswego County,118162.0,54031.0,0.4572620639461079,18952,both
New York,NY,Otsego County,60126.0,28287.0,0.47046202973755114,13986,both
New York,NY,Putnam County,98060.0,55509.0,0.5660717927799307,33080,both
New York,NY,Queens County,2252196.0,701910.0,0.3116558239158581,632635,both
New York,NY,Rensselaer County,159305.0,78269.0,0.4913154012742852,44787,both
New York,NY,Richmond County,490687.0,197496.0,0.4024887555610807,132841,both
New York,NY,Rockland County,340807.0,149423.0,0.43843876446199753,93669,both
New York,NY,Saratoga County,238711.0,130261.0,0.5456849495833874,79515,both
New York,NY,Schenectady County,159902.0,71708.0,0.44844967542619857,40501,both
New York,NY,Schoharie County,30105.0,15970.0,0.530476665005813,5722,both
New York,NY,Schuyler County,17507.0,9453.0,0.5399554463928714,3450,both
New York,NY,Seneca County,32349.0,14989.0,0.4633528084330273,5988,both
New York,NY,St. Lawrence County,106940.0,43929.0,0.4107817467738919,18334,both
New York,NY,Steuben County,92162.0,45190.0,0.4903322410537966,18248,both
New York,NY,Suffolk County,1523170.0,759361.0,0.498539887208913,453522,both
New York,NY,Sullivan County,79920.0,34935.0,0.43712462462462465,17242,both
New York,NY,Tioga County,47715.0,24475.0,0.5129414230325894,9373,both
New York,NY,Tompkins County,103558.0,45985.0,0.44405067691535177,41079,both
New York,NY,Ulster County,182333.0,97717.0,0.5359260254589131,51845,both
New York,NY,Warren County,65380.0,35705.0,0.5461150198837565,18007,both
New York,NY,Washington County,60047.0,28492.0,0.474494978933169,10067,both
New York,NY,Wayne County,90829.0,44342.0,0.4881920972376664,17316,both
New York,NY,Westchester County,990817.0,455229.0,0.4594481120126118,386346,both
New York,NY,Wyoming County,39532.0,19041.0,0.4816604269958515,5738,both
New York,NY,Yates County,24472.0,10499.0,0.4290209218698921,4277,both
North Carolina,NC,Alamance County,179165.0,89568.0,0.4999190690145955,33662,both
North Carolina,NC,Alexander County,36473.0,20625.0,0.5654867984536507,4229,both
North Carolina,NC,Alleghany County,11342.0,6480.0,0.5713278081467114,2069,both
North Carolina,NC,Anson County,21897.0,10859.0,0.4959126821025711,1862,both
North Carolina,NC,Ashe County,27063.0,16187.0,0.5981228984222,4821,both
North Carolina,NC,Avery County,17561.0,9468.0,0.5391492511815956,3094,both
North Carolina,NC,Beaufort County,44481.0,26521.0,0.5962320990984915,6990,both
North Carolina,NC,Bertie County,16922.0,9170.0,0.5418981207895048,2386,both
North Carolina,NC,Bladen County,29484.0,16743.0,0.5678673178673179,4471,both
North Carolina,NC,Brunswick County,159964.0,109049.0,0.6817096346678002,39741,both
North Carolina,NC,Buncombe County,275901.0,159885.0,0.579501342872987,92023,both
North Carolina,NC,Burke County,88338.0,45733.0,0.5177047250333945,13650,both
North Carolina,NC,Cabarrus County,240016.0,119820.0,0.49921671888540764,59892,both
North Carolina,NC,Caldwell County,80574.0,43451.0,0.5392682503040683,11559,both
North Carolina,NC,Camden County,11137.0,6292.0,0.5649636347310766,1976,both
North Carolina,NC,Carteret County,69615.0,45693.0,0.6563671622495152,17445,both
North Carolina,NC,Caswell County,22807.0,12025.0,0.527250405577235,2793,both
North Carolina,NC,Catawba County,164645.0,86885.0,0.5277111360806583,29769,both
North Carolina,NC,Chatham County,81624.0,52098.0,0.638268156424581,28260,both
North Carolina,NC,Cherokee County,29959.0,17748.0,0.5924096264895357,5653,both
North Carolina,NC,Chowan County,13891.0,7533.0,0.5422935713771506,2614,both
North Carolina,NC,Clay County,11864.0,7708.0,0.6496965610249494,2778,both
North Carolina,NC,Cleveland County,101378.0,51602.0,0.5090058987156977,15218,both
North Carolina,NC,Columbus County,50121.0,26363.0,0.525987111190918,5619,both
North Carolina,NC,Craven County,102391.0,56028.0,0.5471965309451026,18550,both
North Carolina,NC,Cumberland County,337890.0,140175.0,0.41485394655065255,60025,both
North Carolina,NC,Currituck County,31593.0,18010.0,0.5700629886367233,6371,both
North Carolina,NC,Dare County,38110.0,25115.0,0.6590133823143531,12652,both
North Carolina,NC,Davidson County,174804.0,93091.0,0.5325450218530469,26251,both
North Carolina,NC,Davie County,44599.0,26704.0,0.5987578196820557,8619,both
North Carolina,NC,Duplin County,49520.0,22864.0,0.4617124394184168,6108,both
North Carolina,NC,Durham County,336892.0,180189.0,0.5348568680764162,130349,both
North Carolina,NC,Edgecombe County,48832.0,24416.0,0.5,6044,both
North Carolina,NC,Forsyth County,392921.0,203928.0,0.5190050926267621,101192,both
North Carolina,NC,Franklin County,77001.0,42526.0,0.552278541837119,12955,both
North Carolina,NC,Gaston County,237242.0,118959.0,0.5014247055748982,43389,both
North Carolina,NC,Gates County,10343.0,5860.0,0.5665667601276225,861,both
North Carolina,NC,Graham County,8052.0,4769.0,0.5922752111276701,968,both
North Carolina,NC,Granville County,62192.0,32044.0,0.5152431180859275,10980,both
North Carolina,NC,Greene County,20530.0,8442.0,0.4112031173891866,1851,both
North Carolina,NC,Guilford County,549866.0,284114.0,0.5166967952191989,143655,both
North Carolina,NC,Halifax County,47298.0,23938.0,0.5061101949342467,5411,both
North Carolina,NC,Harnett County,141477.0,63597.0,0.4495218304035285,22609,both
North Carolina,NC,Haywood County,62969.0,37724.0,0.5990884403436612,14396,both
North Carolina,NC,Henderson County,119230.0,69651.0,0.5841734462802985,31222,both
North Carolina,NC,Hertford County,19453.0,9819.0,0.5047550506348635,2601,both
North Carolina,NC,Hoke County,54446.0,22724.0,0.41736766704624767,7581,both
North Carolina,NC,Hyde County,4607.0,2417.0,0.5246364228348166,529,both
North Carolina,NC,Iredell County,199710.0,110560.0,0.5536027239497271,46325,both
North Carolina,NC,Jackson County,44574.0,21864.0,0.49051016287521876,9183,both
North Carolina,NC,Johnston County,241955.0,124360.0,0.513979872290302,43224,both
North Carolina,NC,Jones County,9401.0,5458.0,0.5805765344112328,1286,both
North Carolina,NC,Lee County,67059.0,30007.0,0.44747162946062424,9734,both
North Carolina,NC,Lenoir County,54895.0,27465.0,0.5003187904180708,6329,both
North Carolina,NC,Lincoln County,95675.0,55433.0,0.5793885550039195,18193,both
North Carolina,NC,Macon County,38412.0,21846.0,0.5687285223367697,7141,both
North Carolina,NC,Madison County,22071.0,13561.0,0.614426170087445,5151,both
North Carolina,NC,Martin County,21447.0,12028.0,0.5608243577190283,2561,both
North Carolina,NC,McDowell County,44893.0,23600.0,0.5256944289755641,6021,both
North Carolina,NC,Mecklenburg County,1163701.0,573679.0,0.49297800723725427,392062,both
North Carolina,NC,Mitchell County,14999.0,8821.0,0.588105873724915,2614,both
North Carolina,NC,Montgomery County,26085.0,13188.0,0.5055779183438758,3730,both
North Carolina,NC,Moore County,106898.0,61590.0,0.576156710134895,31131,both
North Carolina,NC,Nash County,96551.0,52364.0,0.5423454961626498,15227,both
North Carolina,NC,New Hanover County,238852.0,138243.0,0.5787810024617754,77059,both
North Carolina,NC,Northampton County,16715.0,9197.0,0.5502243493867783,2499,both
North Carolina,NC,Onslow County,213676.0,81476.0,0.3813062767929014,30854,both
North Carolina,NC,Orange County,150626.0,87426.0,0.5804177233678116,62333,both
North Carolina,NC,Pamlico County,12423.0,7961.0,0.6408274973838848,2538,both
North Carolina,NC,Pasquotank County,41444.0,20277.0,0.48926261943827815,7813,both
North Carolina,NC,Pender County,68521.0,38837.0,0.5667897432903781,13680,both
North Carolina,NC,Perquimans County,13377.0,7640.0,0.5711295507213875,2037,both
North Carolina,NC,Person County,39737.0,21993.0,0.5534640259707577,5757,both
North Carolina,NC,Pitt County,175119.0,86924.0,0.4963710391219685,40138,both
