state_name,state_code,county_name,population,total_votes,_merge
Kentucky,KY,Fleming County,15442.0,7000.0,both
Kentucky,KY,Floyd County,34423.0,15650.0,both
Kentucky,KY,Franklin County,51644.0,25749.0,both
Kentucky,KY,Fulton County,6338.0,2145.0,both
Kentucky,KY,Gallatin County,8792.0,3917.0,both
Kentucky,KY,Garrard County,17829.0,8917.0,both
Kentucky,KY,Grant County,25619.0,11466.0,both
Kentucky,KY,Graves County,36461.0,16678.0,both
Kentucky,KY,Grayson County,26825.0,12095.0,both
Kentucky,KY,Green County,11468.0,5857.0,both
Kentucky,KY,Greenup County,35221.0,17372.0,both
Kentucky,KY,Hancock County,8920.0,4633.0,both
Kentucky,KY,Hardin County,112273.0,48060.0,both
Kentucky,KY,Harlan County,25324.0,10384.0,both
Kentucky,KY,Harrison County,19415.0,9018.0,both
Kentucky,KY,Hart County,19724.0,8409.0,both
Kentucky,KY,Henderson County,44119.0,19684.0,both
Kentucky,KY,Henry County,15973.0,8074.0,both
Kentucky,KY,Hickman County,4447.0,2069.0,both
Kentucky,KY,Hopkins County,44929.0,20532.0,both
Kentucky,KY,Jackson County,13104.0,5934.0,both
Kentucky,KY,Jefferson County,772144.0,353609.0,both
Kentucky,KY,Jessamine County,55017.0,26644.0,both
Kentucky,KY,Johnson County,22116.0,9622.0,both
Kentucky,KY,Kenton County,171321.0,80875.0,both
Kentucky,KY,Knott County,13659.0,6003.0,both
Kentucky,KY,Knox County,29794.0,13156.0,both
Kentucky,KY,Larue County,15303.0,7258.0,both
Kentucky,KY,Laurel County,63296.0,27884.0,both
Kentucky,KY,Lawrence County,16000.0,6572.0,both
Kentucky,KY,Lee County,7293.0,2690.0,both
Kentucky,KY,Leslie County,9864.0,4357.0,both
Kentucky,KY,Letcher County,20423.0,8430.0,both
Kentucky,KY,Lewis County,12973.0,5721.0,both
Kentucky,KY,Lincoln County,24776.0,11034.0,both
Kentucky,KY,Livingston County,8892.0,4972.0,both
Kentucky,KY,Logan County,28283.0,12506.0,both
Kentucky,KY,Lyon County,9187.0,4187.0,both
Kentucky,KY,Madison County,96735.0,45164.0,both
Kentucky,KY,Magoffin County,11228.0,5274.0,both
Kentucky,KY,Marion County,19834.0,9100.0,both
Kentucky,KY,Marshall County,31744.0,17599.0,both
Kentucky,KY,Martin County,10928.0,3655.0,both
Kentucky,KY,Mason County,16841.0,7898.0,both
Kentucky,KY,McCracken County,67428.0,31937.0,both
Kentucky,KY,McCreary County,17050.0,6211.0,both
Kentucky,KY,McLean County,9054.0,4633.0,both
Kentucky,KY,Meade County,30131.0,14119.0,both
Kentucky,KY,Menifee County,6286.0,3292.0,both
Kentucky,KY,Mercer County,23097.0,11841.0,both
Kentucky,KY,Metcalfe County,10482.0,5124.0,both
Kentucky,KY,Monroe County,11306.0,5308.0,both
Kentucky,KY,Montgomery County,28527.0,12819.0,both
Kentucky,KY,Morgan County,14283.0,5373.0,both
Kentucky,KY,Muhlenberg County,30568.0,13691.0,both
Kentucky,KY,Nelson County,47730.0,22838.0,both
Kentucky,KY,Nicholas County,7686.0,3319.0,both
Kentucky,KY,Ohio County,23626.0,10935.0,both
Kentucky,KY,Oldham County,70183.0,38187.0,both
Kentucky,KY,Owen County,11313.0,5494.0,both
Kentucky,KY,Owsley County,4001.0,1839.0,both
Kentucky,KY,Pendleton County,14810.0,6900.0,both
Kentucky,KY,Perry County,27133.0,9992.0,both
Kentucky,KY,Pike County,55973.0,23946.0,both
Kentucky,KY,Powell County,12972.0,5360.0,both
Kentucky,KY,Pulaski County,66191.0,31725.0,both
Kentucky,KY,Robertson County,2313.0,1144.0,both
Kentucky,KY,Rockcastle County,16190.0,7724.0,both
Kentucky,KY,Rowan County,24409.0,9872.0,both
Kentucky,KY,Russell County,18279.0,8893.0,both
Kentucky,KY,Scott County,60168.0,29761.0,both
Kentucky,KY,Shelby County,49515.0,24607.0,both
Kentucky,KY,Simpson County,20195.0,8776.0,both
Kentucky,KY,Spencer County,20531.0,11479.0,both
Kentucky,KY,Taylor County,26443.0,12256.0,both
Kentucky,KY,Todd County,12494.0,5112.0,both
Kentucky,KY,Trigg County,14369.0,7196.0,both
Kentucky,KY,Trimble County,8607.0,4249.0,both
Kentucky,KY,Union County,13106.0,6058.0,both
Kentucky,KY,Warren County,142229.0,56860.0,both
Kentucky,KY,Washington County,12267.0,6338.0,both
Kentucky,KY,Wayne County,19580.0,8733.0,both
Kentucky,KY,Webster County,12726.0,5556.0,both
Kentucky,KY,Whitley County,36825.0,15075.0,both
Kentucky,KY,Wolfe County,6282.0,2915.0,both
Kentucky,KY,Woodford County,27268.0,14984.0,both
Louisiana,LA,Acadia Parish,56489.0,26720.0,both
Louisiana,LA,Allen Parish,22112.0,8751.0,both
Louisiana,LA,Ascension Parish,131632.0,62473.0,both
Louisiana,LA,Assumption Parish,20160.0,10367.0,both
Louisiana,LA,Avoyelles Parish,38408.0,16037.0,both
Louisiana,LA,Beauregard Parish,36827.0,15874.0,both
Louisiana,LA,Bienville Parish,12366.0,6256.0,both
Louisiana,LA,Bossier Parish,129795.0,52232.0,both
Louisiana,LA,Caddo Parish,226386.0,94699.0,both
Louisiana,LA,Calcasieu Parish,203761.0,81201.0,both
Louisiana,LA,Caldwell Parish,9389.0,4334.0,both
Louisiana,LA,Cameron Parish,4768.0,3362.0,both
Louisiana,LA,Catahoula Parish,8414.0,4348.0,both
Louisiana,LA,Claiborne Parish,13670.0,5816.0,both
Louisiana,LA,Concordia Parish,17688.0,7755.0,both
Louisiana,LA,De Soto Parish,27114.0,13913.0,both
Louisiana,LA,East Baton Rouge Parish,448467.0,190643.0,both
Louisiana,LA,East Carroll Parish,6829.0,2306.0,both
Louisiana,LA,East Feliciana Parish,19229.0,9947.0,both
Louisiana,LA,Evangeline Parish,31754.0,14176.0,both
Louisiana,LA,Franklin Parish,19285.0,8798.0,both
Louisiana,LA,Grant Parish,21911.0,9018.0,both
Louisiana,LA,Iberia Parish,67659.0,29331.0,both
Louisiana,LA,Iberville Parish,29617.0,15354.0,both
Louisiana,LA,Jackson Parish,14746.0,7226.0,both
Louisiana,LA,Jefferson Davis Parish,31553.0,14358.0,both
Louisiana,LA,Jefferson Parish,421777.0,178205.0,both
Louisiana,LA,LaSalle Parish,14800.0,6620.0,both
Louisiana,LA,Lafayette Parish,249750.0,111086.0,both
Louisiana,LA,Lafourche Parish,95056.0,42845.0,both
Louisiana,LA,Lincoln Parish,47962.0,18157.0,both
Louisiana,LA,Livingston Parish,150145.0,65906.0,both
Louisiana,LA,Madison Parish,9246.0,3992.0,both
Louisiana,LA,Morehouse Parish,23955.0,10097.0,both
Louisiana,LA,Natchitoches Parish,36291.0,15040.0,both
Louisiana,LA,Orleans Parish,364136.0,159130.0,both
Louisiana,LA,Ouachita Parish,157568.0,64436.0,both
Louisiana,LA,Plaquemines Parish,22386.0,9945.0,both
Louisiana,LA,Pointe Coupee Parish,20000.0,11570.0,both
Louisiana,LA,Rapides Parish,126260.0,53395.0,both
Louisiana,LA,Red River Parish,7356.0,3725.0,both
Louisiana,LA,Richland Parish,19712.0,9193.0,both
Louisiana,LA,Sabine Parish,21906.0,10170.0,both
Louisiana,LA,St. Bernard Parish,44463.0,17292.0,both
Louisiana,LA,St. Charles Parish,50620.0,26685.0,both
Louisiana,LA,St. Helena Parish,10774.0,5745.0,both
Louisiana,LA,St. James Parish,19191.0,11789.0,both
Louisiana,LA,St. John the Baptist Parish,39592.0,18827.0,both
Louisiana,LA,St. Landry Parish,81464.0,37043.0,both
Louisiana,LA,St. Martin Parish,51057.0,25006.0,both
Louisiana,LA,St. Mary Parish,47055.0,20897.0,both
Louisiana,LA,St. Tammany Parish,275583.0,138384.0,both
Louisiana,LA,Tangipahoa Parish,138064.0,55104.0,both
Louisiana,LA,Tensas Parish,3764.0,2128.0,both
Louisiana,LA,Terrebonne Parish,103616.0,41327.0,both
Louisiana,LA,Union Parish,20650.0,10475.0,both
Louisiana,LA,Vermilion Parish,56992.0,26429.0,both
Louisiana,LA,Vernon Parish,46250.0,16149.0,both
Louisiana,LA,Washington Parish,44865.0,18455.0,both
Louisiana,LA,Webster Parish,35238.0,16205.0,both
Louisiana,LA,West Baton Rouge Parish,28266.0,13836.0,both
Louisiana,LA,West Carroll Parish,9323.0,4603.0,both
Louisiana,LA,West Feliciana Parish,15371.0,6008.0,both
Louisiana,LA,Winn Parish,13216.0,5781.0,both
Massachusetts,MA,Barnstable County,231735.0,147848.0,both
Massachusetts,MA,Berkshire County,126818.0,68341.0,both
Massachusetts,MA,Bristol County,581841.0,276910.0,both
Massachusetts,MA,Dukes County,20819.0,12149.0,both
Massachusetts,MA,Essex County,810089.0,399719.0,both
Massachusetts,MA,Franklin County,70836.0,42054.0,both
Massachusetts,MA,Hampden County,460291.0,207747.0,both
Massachusetts,MA,Hampshire County,162502.0,84345.0,both
Massachusetts,MA,Middlesex County,1623952.0,809513.0,both
Massachusetts,MA,Nantucket County,14444.0,7082.0,both
Massachusetts,MA,Norfolk County,727473.0,383258.0,both
Massachusetts,MA,Plymouth County,535308.0,298682.0,both
Massachusetts,MA,Suffolk County,768425.0,297041.0,both
Massachusetts,MA,Worcester County,866866.0,418748.0,both
Maryland,MD,Allegany County,67273.0,32001.0,both
Maryland,MD,Anne Arundel County,594582.0,308782.0,both
Maryland,MD,Baltimore County,844703.0,409811.0,both
Maryland,MD,Baltimore city,565239.0,229082.0,both
Maryland,MD,Calvert County,94728.0,53882.0,both
Maryland,MD,Caroline County,33593.0,16276.0,both
Maryland,MD,Carroll County,176639.0,101796.0,both
Maryland,MD,Cecil County,105672.0,52612.0,both
Maryland,MD,Charles County,171973.0,91650.0,both
Maryland,MD,Dorchester County,32879.0,16730.0,both
Maryland,MD,Frederick County,293391.0,155004.0,both
Maryland,MD,Garrett County,28423.0,15785.0,both
Maryland,MD,Harford County,264644.0,149020.0,both
Maryland,MD,Howard County,336001.0,180488.0,both
Maryland,MD,Kent County,19303.0,11068.0,both
Maryland,MD,Montgomery County,1058474.0,513919.0,both
Maryland,MD,Prince George's County,947430.0,401881.0,both
Maryland,MD,Queen Anne's County,52508.0,32136.0,both
Maryland,MD,Somerset County,24910.0,10090.0,both
Maryland,MD,St. Mary's County,115281.0,58543.0,both
Maryland,MD,Talbot County,37823.0,22667.0,both
Maryland,MD,Washington County,155813.0,73001.0,both
Maryland,MD,Wicomico County,104800.0,46698.0,both
Maryland,MD,Worcester County,54171.0,32728.0,both
Maine,ME,Androscoggin County,113765.0,58847.0,both
Maine,ME,Aroostook County,67351.0,35653.0,both
Maine,ME,Cumberland County,310230.0,199225.0,both
Maine,ME,Franklin County,30828.0,17836.0,both
Maine,ME,Hancock County,56526.0,36251.0,both
Maine,ME,Kennebec County,127259.0,72886.0,both
Maine,ME,Knox County,40977.0,25893.0,both
Maine,ME,Lincoln County,36507.0,24003.0,both
Maine,ME,Oxford County,59905.0,34590.0,both
Maine,ME,Penobscot County,155312.0,87073.0,both
Maine,ME,Piscataquis County,17486.0,10205.0,both
Maine,ME,Sagadahoc County,37513.0,24456.0,both
Maine,ME,Somerset County,51302.0,28441.0,both
Maine,ME,Waldo County,40620.0,25130.0,both
Maine,ME,Washington County,31555.0,18048.0,both
Maine,ME,York County,218586.0,132838.0,both
Michigan,MI,Alcona County,10489.0,7481.0,both
Michigan,MI,Alger County,8757.0,5258.0,both
Michigan,MI,Allegan County,121939.0,71890.0,both
Michigan,MI,Alpena County,28904.0,17210.0,both
Michigan,MI,Antrim County,24409.0,16882.0,both
Michigan,MI,Arenac County,15145.0,9158.0,both
Michigan,MI,Baraga County,8310.0,4332.0,both
Michigan,MI,Barry County,63808.0,38621.0,both
Michigan,MI,Bay County,102500.0,61331.0,both
Michigan,MI,Benzie County,18441.0,12845.0,both
Michigan,MI,Berrien County,152261.0,84478.0,both
Michigan,MI,Branch County,45215.0,21088.0,both
Michigan,MI,Calhoun County,133366.0,68490.0,both
Michigan,MI,Cass County,51642.0,27869.0,both
Michigan,MI,Charlevoix County,26159.0,17659.0,both
Michigan,MI,Cheboygan County,26048.0,16423.0,both
Michigan,MI,Chippewa County,36264.0,18363.0,both
Michigan,MI,Clare County,31316.0,17288.0,both
Michigan,MI,Clinton County,79720.0,49961.0,both
Michigan,MI,Crawford County,13538.0,8476.0,both
Michigan,MI,Delta County,36790.0,21874.0,both
Michigan,MI,Dickinson County,25982.0,15311.0,both
Michigan,MI,Eaton County,108820.0,65171.0,both
Michigan,MI,Emmet County,34123.0,22848.0,both
Michigan,MI,Genesee County,401522.0,223203.0,both
Michigan,MI,Gladwin County,25853.0,15488.0,both
Michigan,MI,Gogebic County,14224.0,8292.0,both
Michigan,MI,Grand Traverse County,96421.0,62760.0,both
Michigan,MI,Gratiot County,41368.0,19848.0,both
Michigan,MI,Hillsdale County,45587.0,24813.0,both
Michigan,MI,Houghton County,37599.0,19364.0,both
Michigan,MI,Huron County,30927.0,18969.0,both
Michigan,MI,Ingham County,284637.0,148012.0,both
Michigan,MI,Ionia County,66262.0,34013.0,both
Michigan,MI,Iosco County,25373.0,15731.0,both
Michigan,MI,Iron County,11740.0,7027.0,both
Michigan,MI,Isabella County,64118.0,30817.0,both
Michigan,MI,Jackson County,159424.0,83803.0,both
Michigan,MI,Kalamazoo County,262215.0,145646.0,both
Michigan,MI,Kalkaska County,18490.0,11529.0,both
Michigan,MI,Kent County,661354.0,371722.0,both
Michigan,MI,Keweenaw County,2172.0,1611.0,both
Michigan,MI,Lake County,12734.0,6915.0,both
Michigan,MI,Lapeer County,88977.0,55435.0,both
Michigan,MI,Leelanau County,23019.0,17680.0,both
Michigan,MI,Lenawee County,97520.0,55012.0,both
Michigan,MI,Livingston County,196757.0,132402.0,both
Michigan,MI,Luce County,6435.0,2985.0,both
Michigan,MI,Mackinac County,10851.0,7238.0,both
Michigan,MI,Macomb County,875101.0,509056.0,both
Michigan,MI,Manistee County,25562.0,15296.0,both
Michigan,MI,Marquette County,66999.0,38992.0,both
Michigan,MI,Mason County,29159.0,18056.0,both
Michigan,MI,Mecosta County,41099.0,22489.0,both
Michigan,MI,Menominee County,22945.0,13060.0,both
Michigan,MI,Midland County,84039.0,50287.0,both
Michigan,MI,Missaukee County,15311.0,9151.0,both
Michigan,MI,Monroe County,155045.0,91338.0,both
Michigan,MI,Montcalm County,68154.0,34835.0,both
Michigan,MI,Montmorency County,9678.0,6391.0,both
Michigan,MI,Muskegon County,176564.0,95160.0,both
Michigan,MI,Newaygo County,51108.0,29197.0,both
Michigan,MI,Oakland County,1270426.0,771939.0,both
Michigan,MI,Oceana County,26981.0,14870.0,both
Michigan,MI,Ogemaw County,20990.0,12620.0,both
Michigan,MI,Ontonagon County,5906.0,3841.0,both
Michigan,MI,Osceola County,23330.0,13184.0,both
Michigan,MI,Oscoda County,8545.0,5192.0,both
Michigan,MI,Otsego County,25747.0,15971.0,both
Michigan,MI,Ottawa County,303372.0,178402.0,both
Michigan,MI,Presque Isle County,13285.0,8739.0,both
Michigan,MI,Roscommon County,23863.0,16065.0,both
Michigan,MI,Saginaw County,187782.0,103838.0,both
Michigan,MI,Sanilac County,40368.0,23339.0,both
Michigan,MI,Schoolcraft County,8149.0,4897.0,both
Michigan,MI,Shiawassee County,68025.0,40682.0,both
Michigan,MI,St. Clair County,159874.0,96519.0,both
Michigan,MI,St. Joseph County,60878.0,29307.0,both
Michigan,MI,Tuscola County,52826.0,30716.0,both
Michigan,MI,Van Buren County,75798.0,41162.0,both
Michigan,MI,Washtenaw County,365536.0,221304.0,both
Michigan,MI,Wayne County,1751169.0,856511.0,both
Michigan,MI,Wexford County,34122.0,19476.0,both
Minnesota,MN,Aitkin County,16102.0,10419.0,both
Minnesota,MN,Anoka County,372441.0,209656.0,both
Minnesota,MN,Becker County,35283.0,19696.0,both
Minnesota,MN,Beltrami County,46718.0,24807.0,both
Minnesota,MN,Benton County,41600.0,22763.0,both
Minnesota,MN,Big Stone County,5105.0,2816.0,both
Minnesota,MN,Blue Earth County,70006.0,36326.0,both
Minnesota,MN,Brown County,25628.0,14526.0,both
Minnesota,MN,Carlton County,36825.0,20746.0,both
Minnesota,MN,Carver County,111057.0,68804.0,both
Minnesota,MN,Cass County,31446.0,19316.0,both
Minnesota,MN,Chippewa County,12172.0,6300.0,both
Minnesota,MN,Chisago County,58535.0,35502.0,both
Minnesota,MN,Clay County,66258.0,32734.0,both
Minnesota,MN,Clearwater County,8644.0,4805.0,both
Minnesota,MN,Cook County,5639.0,3641.0,both
Minnesota,MN,Cottonwood County,11319.0,5965.0,both
Minnesota,MN,Crow Wing County,68304.0,42212.0,both
Minnesota,MN,Dakota County,447440.0,258590.0,both
Minnesota,MN,Dodge County,21088.0,12448.0,both
Minnesota,MN,Douglas County,39953.0,25019.0,both
Minnesota,MN,Faribault County,13873.0,7739.0,both
Minnesota,MN,Fillmore County,21522.0,12335.0,both
Minnesota,MN,Freeborn County,30515.0,16670.0,both
Minnesota,MN,Goodhue County,48035.0,28746.0,both
Minnesota,MN,Grant County,6139.0,3531.0,both
Minnesota,MN,Hennepin County,1258713.0,716591.0,both
Minnesota,MN,Houston County,18582.0,11394.0,both
Minnesota,MN,Hubbard County,22132.0,13570.0,both
Minnesota,MN,Isanti County,43182.0,25829.0,both
Minnesota,MN,Itasca County,45365.0,26760.0,both
Minnesota,MN,Jackson County,9919.0,5625.0,both
Minnesota,MN,Kanabec County,16602.0,9682.0,both
Minnesota,MN,Kandiyohi County,43813.0,23213.0,both
Minnesota,MN,Kittson County,4060.0,2495.0,both
Minnesota,MN,Koochiching County,11751.0,6776.0,both
Minnesota,MN,Lac qui Parle County,6630.0,3989.0,both
Minnesota,MN,Lake County,10855.0,6929.0,both
Minnesota,MN,Lake of the Woods County,3778.0,2346.0,both
Minnesota,MN,Le Sueur County,29255.0,17422.0,both
Minnesota,MN,Lincoln County,5521.0,3226.0,both
Minnesota,MN,Lyon County,25427.0,12946.0,both
Minnesota,MN,Mahnomen County,5280.0,2176.0,both
Minnesota,MN,Marshall County,8810.0,5024.0,both
Minnesota,MN,Martin County,19657.0,10765.0,both
Minnesota,MN,McLeod County,36785.0,21131.0,both
Minnesota,MN,Meeker County,23490.0,13647.0,both
Minnesota,MN,Mille Lacs County,27427.0,15163.0,both
Minnesota,MN,Morrison County,34250.0,20272.0,both
Minnesota,MN,Mower County,40058.0,18926.0,both
Minnesota,MN,Murray County,8049.0,4755.0,both
Minnesota,MN,Nicollet County,34242.0,19354.0,both
Minnesota,MN,Nobles County,21727.0,8258.0,both
Minnesota,MN,Norman County,6329.0,3285.0,both
Minnesota,MN,Olmsted County,164784.0,90524.0,both
Minnesota,MN,Otter Tail County,60626.0,36608.0,both
Minnesota,MN,Pennington County,13714.0,7361.0,both
Minnesota,MN,Pine County,30197.0,16876.0,both
Minnesota,MN,Pipestone County,9245.0,4828.0,both
Minnesota,MN,Polk County,30412.0,15387.0,both
Minnesota,MN,Pope County,11400.0,7191.0,both
Minnesota,MN,Ramsey County,536075.0,276736.0,both
Minnesota,MN,Red Lake County,3911.0,2110.0,both
Minnesota,MN,Redwood County,15288.0,8299.0,both
Minnesota,MN,Renville County,14348.0,8042.0,both
Minnesota,MN,Rice County,67948.0,36284.0,both
Minnesota,MN,Rock County,9551.0,5361.0,both
Minnesota,MN,Roseau County,15252.0,8486.0,both
Minnesota,MN,Scott County,155814.0,89806.0,both
Minnesota,MN,Sherburne County,102206.0,57777.0,both
Minnesota,MN,Sibley County,15084.0,8512.0,both
Minnesota,MN,St. Louis County,200514.0,118587.0,both
Minnesota,MN,Stearns County,160977.0,86361.0,both
Minnesota,MN,Steele County,37421.0,20809.0,both
Minnesota,MN,Stevens County,9728.0,5122.0,both
Minnesota,MN,Swift County,9719.0,5041.0,both
Minnesota,MN,Todd County,25667.0,13672.0,both
Minnesota,MN,Traverse County,3136.0,1801.0,both
Minnesota,MN,Wabasha County,21683.0,13481.0,both
Minnesota,MN,Wadena County,14241.0,8024.0,both
Minnesota,MN,Waseca County,18981.0,10361.0,both
Minnesota,MN,Washington County,278936.0,168743.0,both
Minnesota,MN,Watonwan County,11077.0,4910.0,both
Minnesota,MN,Wilkin County,6306.0,3343.0,both
Minnesota,MN,Winona County,49721.0,27721.0,both
Minnesota,MN,Wright County,151150.0,89700.0,both
Minnesota,MN,Yellow Medicine County,9467.0,5391.0,both
Missouri,MO,Adair County,25122.0,10234.0,both
Missouri,MO,Andrew County,18127.0,9846.0,both
Missouri,MO,Atchison County,5107.0,2713.0,both
Missouri,MO,Audrain County,24394.0,10519.0,both
Missouri,MO,Barry County,35265.0,16160.0,both
Missouri,MO,Barton County,11731.0,6014.0,both
Missouri,MO,Bates County,16242.0,8340.0,both
Missouri,MO,Benton County,20552.0,10769.0,both
Missouri,MO,Bollinger County,10544.0,6161.0,both
Missouri,MO,Boone County,189463.0,89978.0,both
Missouri,MO,Buchanan County,82956.0,35737.0,both
Missouri,MO,Butler County,41948.0,17859.0,both
Missouri,MO,Caldwell County,8955.0,4703.0,both
Missouri,MO,Callaway County,44731.0,21447.0,both
Missouri,MO,Camden County,44044.0,25548.0,both
Missouri,MO,Cape Girardeau County,82984.0,40336.0,both
Missouri,MO,Carroll County,8391.0,4528.0,both
Missouri,MO,Carter County,5303.0,2862.0,both
Missouri,MO,Cass County,111732.0,59327.0,both
Missouri,MO,Cedar County,14672.0,7187.0,both
Missouri,MO,Chariton County,7399.0,4088.0,both
Missouri,MO,Christian County,94422.0,50770.0,both
Missouri,MO,Clark County,6641.0,3333.0,both
Missouri,MO,Clay County,259772.0,130063.0,both
Missouri,MO,Clinton County,21548.0,11228.0,both
Missouri,MO,Cole County,77278.0,40128.0,both
Missouri,MO,Cooper County,16947.0,8833.0,both
Missouri,MO,Crawford County,22719.0,10829.0,both
Missouri,MO,Dade County,7716.0,4185.0,both
Missouri,MO,Dallas County,17768.0,8440.0,both
Missouri,MO,Daviess County,8551.0,3925.0,both
Missouri,MO,DeKalb County,9899.0,4814.0,both
Missouri,MO,Dent County,14647.0,7103.0,both
Missouri,MO,Douglas County,12228.0,7289.0,both
Missouri,MO,Dunklin County,27032.0,10051.0,both
Missouri,MO,Franklin County,106404.0,55454.0,both
Missouri,MO,Gasconade County,14705.0,7996.0,both
Missouri,MO,Gentry County,6287.0,3292.0,both
Missouri,MO,Greene County,304611.0,143935.0,both
Missouri,MO,Grundy County,9815.0,4400.0,both
Missouri,MO,Harrison County,8220.0,3845.0,both
Missouri,MO,Henry County,22485.0,10932.0,both
Missouri,MO,Hickory County,8718.0,5120.0,both
Missouri,MO,Holt County,4248.0,2352.0,both
Missouri,MO,Howard County,10101.0,4955.0,both
Missouri,MO,Howell County,40735.0,18963.0,both
Missouri,MO,Iron County,9440.0,4517.0,both
Missouri,MO,Jackson County,718560.0,317702.0,both
Missouri,MO,Jasper County,125056.0,53756.0,both
Missouri,MO,Jefferson County,231230.0,119287.0,both
Missouri,MO,Johnson County,54962.0,23591.0,both
Missouri,MO,Knox County,3723.0,1810.0,both
Missouri,MO,Laclede County,36680.0,17076.0,both
Missouri,MO,Lafayette County,33196.0,17244.0,both
Missouri,MO,Lawrence County,38872.0,18417.0,both
Missouri,MO,Lewis County,9818.0,4484.0,both
Missouri,MO,Lincoln County,64699.0,32129.0,both
Missouri,MO,Linn County,11791.0,5684.0,both
Missouri,MO,Livingston County,14557.0,6871.0,both
Missouri,MO,Macon County,15161.0,7838.0,both
Missouri,MO,Madison County,12698.0,5753.0,both
Missouri,MO,Maries County,8430.0,4786.0,both
Missouri,MO,Marion County,28336.0,13148.0,both
Missouri,MO,McDonald County,23903.0,9338.0,both
Missouri,MO,Mercer County,3469.0,1792.0,both
Missouri,MO,Miller County,25590.0,13009.0,both
Missouri,MO,Mississippi County,11822.0,4449.0,both
Missouri,MO,Moniteau County,15256.0,7273.0,both
Missouri,MO,Monroe County,8698.0,4376.0,both
Missouri,MO,Montgomery County,11459.0,5996.0,both
Missouri,MO,Morgan County,21970.0,9733.0,both
Missouri,MO,New Madrid County,15424.0,6811.0,both
Missouri,MO,Newton County,60677.0,29083.0,both
Missouri,MO,Nodaway County,20695.0,9682.0,both
Missouri,MO,Oregon County,8720.0,4612.0,both
Missouri,MO,Osage County,13468.0,7725.0,both
Missouri,MO,Ozark County,8970.0,4779.0,both
Missouri,MO,Pemiscot County,14613.0,5270.0,both
Missouri,MO,Perry County,18950.0,9823.0,both
Missouri,MO,Pettis County,43530.0,18877.0,both
Missouri,MO,Phelps County,45284.0,19294.0,both
Missouri,MO,Pike County,17935.0,7824.0,both
Missouri,MO,Platte County,111940.0,57787.0,both
Missouri,MO,Polk County,32780.0,15817.0,both
Missouri,MO,Pulaski County,53812.0,15545.0,both
Missouri,MO,Putnam County,4638.0,2380.0,both
Missouri,MO,Ralls County,10489.0,5777.0,both
Missouri,MO,Randolph County,24109.0,11025.0,both
Missouri,MO,Ray County,23182.0,11662.0,both
Missouri,MO,Reynolds County,5950.0,3057.0,both
Missouri,MO,Ripley County,10806.0,5804.0,both
Missouri,MO,Saline County,23049.0,9330.0,both
Missouri,MO,Schuyler County,4053.0,1945.0,both
Missouri,MO,Scotland County,4676.0,1918.0,both
Missouri,MO,Scott County,37889.0,17418.0,both
Missouri,MO,Shannon County,7238.0,4013.0,both
Missouri,MO,Shelby County,5931.0,3262.0,both
Missouri,MO,St. Charles County,416659.0,226052.0,both
Missouri,MO,St. Clair County,9752.0,4987.0,both
Missouri,MO,St. Francois County,67058.0,28614.0,both
Missouri,MO,St. Louis County,987059.0,502356.0,both
Missouri,MO,St. Louis city,281754.0,116082.0,both
Missouri,MO,Ste. Genevieve County,18642.0,9775.0,both
Missouri,MO,Stoddard County,28397.0,13599.0,both
Missouri,MO,Stone County,32658.0,19122.0,both
Missouri,MO,Sullivan County,5797.0,2463.0,both
Missouri,MO,Taney County,56775.0,26811.0,both
Missouri,MO,Texas County,25619.0,11525.0,both
Missouri,MO,Vernon County,19710.0,8973.0,both
Missouri,MO,Warren County,37806.0,20094.0,both
Missouri,MO,Washington County,23534.0,10235.0,both
Missouri,MO,Wayne County,10811.0,5847.0,both
Missouri,MO,Webster County,41472.0,19808.0,both
Missouri,MO,Worth County,1907.0,1105.0,both
Missouri,MO,Wright County,19403.0,8978.0,both
Mississippi,MS,Adams County,28746.0,11928.0,both
Mississippi,MS,Alcorn County,34135.0,15112.0,both
Mississippi,MS,Amite County,12442.0,6815.0,both
Mississippi,MS,Attala County,17359.0,7703.0,both
Mississippi,MS,Benton County,7438.0,3880.0,both
Mississippi,MS,Bolivar County,28968.0,10435.0,both
Mississippi,MS,Calhoun County,12685.0,6034.0,both
Mississippi,MS,Carroll County,9535.0,5194.0,both
Mississippi,MS,Chickasaw County,16866.0,7234.0,both
Mississippi,MS,Choctaw County,8088.0,3890.0,both
Mississippi,MS,Claiborne County,8617.0,3541.0,both
Mississippi,MS,Clarke County,15228.0,7571.0,both
Mississippi,MS,Clay County,18206.0,9057.0,both
Mississippi,MS,Coahoma County,20077.0,6790.0,both
Mississippi,MS,Copiah County,27664.0,11665.0,both
Mississippi,MS,Covington County,18059.0,8861.0,both
Mississippi,MS,DeSoto County,193247.0,79082.0,both
Mississippi,MS,Forrest County,78208.0,28466.0,both
Mississippi,MS,Franklin County,7610.0,4066.0,both
Mississippi,MS,George County,25619.0,11069.0,both
Mississippi,MS,Greene County,13601.0,5649.0,both
Mississippi,MS,Grenada County,21065.0,9766.0,both
Mississippi,MS,Hancock County,46159.0,21175.0,both
Mississippi,MS,Harrison County,210612.0,75923.0,both
Mississippi,MS,Hinds County,214870.0,86830.0,both
Mississippi,MS,Holmes County,15777.0,6730.0,both
Mississippi,MS,Humphreys County,7216.0,3468.0,both
Mississippi,MS,Issaquena County,1256.0,622.0,both
