state_code,county_name,population,total_votes,turnout
KY,Cumberland County,6000.0,3439.0,0.5731666666666667
KY,Daviess County,103458.0,47067.0,0.45493823580583426
KY,Edmonson County,12448.0,6247.0,0.5018476863753213
KY,Elliott County,7245.0,2911.0,0.40179434092477573
KY,Estill County,13936.0,6289.0,0.4512772675086108
KY,Fayette County,320154.0,143762.0,0.44904014942808773
KY,Fleming County,15442.0,7000.0,0.45330915684496825
KY,Floyd County,34423.0,15650.0,0.4546378874589664
KY,Franklin County,51644.0,25749.0,0.4985864766478197
KY,Fulton County,6338.0,2145.0,0.3384348374881666
KY,Gallatin County,8792.0,3917.0,0.4455186533212011
KY,Garrard County,17829.0,8917.0,0.5001402209882775
KY,Grant County,25619.0,11466.0,0.44755845271087863
KY,Graves County,36461.0,16678.0,0.4574202572611832
KY,Grayson County,26825.0,12095.0,0.45088536812674745
KY,Green County,11468.0,5857.0,0.5107254970352285
KY,Greenup County,35221.0,17372.0,0.4932284716504358
KY,Hancock County,8920.0,4633.0,0.5193946188340807
KY,Hardin County,112273.0,48060.0,0.42806373749699395
KY,Harlan County,25324.0,10384.0,0.4100458063497078
KY,Harrison County,19415.0,9018.0,0.46448622199330414
KY,Hart County,19724.0,8409.0,0.42633340093287364
KY,Henderson County,44119.0,19684.0,0.44615698451914143
KY,Henry County,15973.0,8074.0,0.5054779941150692
KY,Hickman County,4447.0,2069.0,0.4652574769507533
KY,Hopkins County,44929.0,20532.0,0.45698769169133524
KY,Jackson County,13104.0,5934.0,0.45283882783882784
KY,Jefferson County,772144.0,353609.0,0.45795732402246214
KY,Jessamine County,55017.0,26644.0,0.4842866750277187
KY,Johnson County,22116.0,9622.0,0.4350696328449991
KY,Kenton County,171321.0,80875.0,0.4720670554106035
KY,Knott County,13659.0,6003.0,0.4394904458598726
KY,Knox County,29794.0,13156.0,0.4415654158555414
KY,Larue County,15303.0,7258.0,0.4742860876952232
KY,Laurel County,63296.0,27884.0,0.4405333670374115
KY,Lawrence County,16000.0,6572.0,0.41075
KY,Lee County,7293.0,2690.0,0.36884683943507474
KY,Leslie County,9864.0,4357.0,0.4417072181670722
KY,Letcher County,20423.0,8430.0,0.41276991627087106
KY,Lewis County,12973.0,5721.0,0.4409928312649349
KY,Lincoln County,24776.0,11034.0,0.4453503390377785
KY,Livingston County,8892.0,4972.0,0.5591542959964012
KY,Logan County,28283.0,12506.0,0.44217374394512604
KY,Lyon County,9187.0,4187.0,0.4557526940241646
KY,Madison County,96735.0,45164.0,0.4668837545872745
KY,Magoffin County,11228.0,5274.0,0.46971856074100465
KY,Marion County,19834.0,9100.0,0.45880810729051125
KY,Marshall County,31744.0,17599.0,0.5544039818548387
KY,Martin County,10928.0,3655.0,0.3344619326500732
KY,Mason County,16841.0,7898.0,0.4689745264532985
KY,McCracken County,67428.0,31937.0,0.47364596310138224
KY,McCreary County,17050.0,6211.0,0.3642815249266862
KY,McLean County,9054.0,4633.0,0.5117075325822841
KY,Meade County,30131.0,14119.0,0.46858716936045935
KY,Menifee County,6286.0,3292.0,0.5237034680241808
KY,Mercer County,23097.0,11841.0,0.5126639823353683
KY,Metcalfe County,10482.0,5124.0,0.48883800801373783
KY,Monroe County,11306.0,5308.0,0.46948522908190343
KY,Montgomery County,28527.0,12819.0,0.44936376064780736
KY,Morgan County,14283.0,5373.0,0.3761814744801512
KY,Muhlenberg County,30568.0,13691.0,0.4478866788798744
KY,Nelson County,47730.0,22838.0,0.4784831342970878
KY,Nicholas County,7686.0,3319.0,0.431824095758522
KY,Ohio County,23626.0,10935.0,0.46283755184965714
KY,Oldham County,70183.0,38187.0,0.5441061225652936
KY,Owen County,11313.0,5494.0,0.4856359939892159
KY,Owsley County,4001.0,1839.0,0.4596350912271932
KY,Pendleton County,14810.0,6900.0,0.4659014179608373
KY,Perry County,27133.0,9992.0,0.36826005233479525
KY,Pike County,55973.0,23946.0,0.4278134100369821
KY,Powell County,12972.0,5360.0,0.4131976564909035
KY,Pulaski County,66191.0,31725.0,0.4792947681708994
KY,Robertson County,2313.0,1144.0,0.49459576307825337
KY,Rockcastle County,16190.0,7724.0,0.4770846201358864
KY,Rowan County,24409.0,9872.0,0.40444098488262525
KY,Russell County,18279.0,8893.0,0.4865145795721867
KY,Scott County,60168.0,29761.0,0.49463169791251166
KY,Shelby County,49515.0,24607.0,0.49696051701504595
KY,Simpson County,20195.0,8776.0,0.43456301064619957
KY,Spencer County,20531.0,11479.0,0.5591057425356778
KY,Taylor County,26443.0,12256.0,0.4634875014181447
KY,Todd County,12494.0,5112.0,0.4091563950696334
KY,Trigg County,14369.0,7196.0,0.500800334052474
KY,Trimble County,8607.0,4249.0,0.49366794469617753
KY,Union County,13106.0,6058.0,0.4622310392186785
KY,Warren County,142229.0,56860.0,0.39977782308811843
KY,Washington County,12267.0,6338.0,0.516670742642863
KY,Wayne County,19580.0,8733.0,0.44601634320735445
KY,Webster County,12726.0,5556.0,0.4365865157944366
KY,Whitley County,36825.0,15075.0,0.4093686354378819
KY,Wolfe County,6282.0,2915.0,0.46402419611588663
KY,Woodford County,27268.0,14984.0,0.5495085814874578
LA,Acadia Parish,56489.0,26720.0,0.47301244490077715
LA,Allen Parish,22112.0,8751.0,0.39575795947901593
LA,Ascension Parish,131632.0,62473.0,0.4746034398930351
LA,Assumption Parish,20160.0,10367.0,0.5142361111111111
LA,Avoyelles Parish,38408.0,16037.0,0.41754322016246614
LA,Beauregard Parish,36827.0,15874.0,0.4310424416868059
LA,Bienville Parish,12366.0,6256.0,0.5059032831958596
LA,Bossier Parish,129795.0,52232.0,0.40241919950691474
LA,Caddo Parish,226386.0,94699.0,0.41830766920215917
LA,Calcasieu Parish,203761.0,81201.0,0.39851100063309464
LA,Caldwell Parish,9389.0,4334.0,0.46160400468633506
LA,Cameron Parish,4768.0,3362.0,0.7051174496644296
LA,Catahoula Parish,8414.0,4348.0,0.5167577846446398
LA,Claiborne Parish,13670.0,5816.0,0.4254572055596196
LA,Concordia Parish,17688.0,7755.0,0.43843283582089554
LA,De Soto Parish,27114.0,13913.0,0.5131297484694254
LA,East Baton Rouge Parish,448467.0,190643.0,0.42509928266739805
LA,East Carroll Parish,6829.0,2306.0,0.33767755161809926
LA,East Feliciana Parish,19229.0,9947.0,0.517291590826356
LA,Evangeline Parish,31754.0,14176.0,0.446431945581659
LA,Franklin Parish,19285.0,8798.0,0.4562094892403422
LA,Grant Parish,21911.0,9018.0,0.41157409520332255
LA,Iberia Parish,67659.0,29331.0,0.43351217132975656
LA,Iberville Parish,29617.0,15354.0,0.5184184758753418
LA,Jackson Parish,14746.0,7226.0,0.49003119490031194
LA,Jefferson Davis Parish,31553.0,14358.0,0.45504389439989856
LA,Jefferson Parish,421777.0,178205.0,0.4225099993598513
LA,LaSalle Parish,14800.0,6620.0,0.4472972972972973
LA,Lafayette Parish,249750.0,111086.0,0.4447887887887888
LA,Lafourche Parish,95056.0,42845.0,0.4507343039892274
LA,Lincoln Parish,47962.0,18157.0,0.3785705350068804
LA,Livingston Parish,150145.0,65906.0,0.43894901595124713
LA,Madison Parish,9246.0,3992.0,0.43175427211767253
LA,Morehouse Parish,23955.0,10097.0,0.42149864328950115
LA,Natchitoches Parish,36291.0,15040.0,0.41442781956959024
LA,Orleans Parish,364136.0,159130.0,0.4370070523101259
LA,Ouachita Parish,157568.0,64436.0,0.4089409017059301
LA,Plaquemines Parish,22386.0,9945.0,0.4442508710801394
LA,Pointe Coupee Parish,20000.0,11570.0,0.5785
LA,Rapides Parish,126260.0,53395.0,0.42289719626168226
LA,Red River Parish,7356.0,3725.0,0.506389342033714
LA,Richland Parish,19712.0,9193.0,0.4663656655844156
LA,Sabine Parish,21906.0,10170.0,0.46425636811832377
LA,St. Bernard Parish,44463.0,17292.0,0.38890763106403076
LA,St. Charles Parish,50620.0,26685.0,0.5271631766100355
LA,St. Helena Parish,10774.0,5745.0,0.533228141822907
LA,St. James Parish,19191.0,11789.0,0.6142983690271482
LA,St. John the Baptist Parish,39592.0,18827.0,0.4755253586583148
LA,St. Landry Parish,81464.0,37043.0,0.4547161936560935
LA,St. Martin Parish,51057.0,25006.0,0.4897663395812523
LA,St. Mary Parish,47055.0,20897.0,0.4440973329082988
LA,St. Tammany Parish,275583.0,138384.0,0.5021499874810855
LA,Tangipahoa Parish,138064.0,55104.0,0.39911924904392165
LA,Tensas Parish,3764.0,2128.0,0.565356004250797
LA,Terrebonne Parish,103616.0,41327.0,0.39884766831377394
LA,Union Parish,20650.0,10475.0,0.5072639225181598
LA,Vermilion Parish,56992.0,26429.0,0.4637317518248175
LA,Vernon Parish,46250.0,16149.0,0.34916756756756756
LA,Washington Parish,44865.0,18455.0,0.4113451465507634
LA,Webster Parish,35238.0,16205.0,0.4598728645212555
LA,West Baton Rouge Parish,28266.0,13836.0,0.4894926767140734
LA,West Carroll Parish,9323.0,4603.0,0.4937251957524402
LA,West Feliciana Parish,15371.0,6008.0,0.3908659163359573
LA,Winn Parish,13216.0,5781.0,0.43742433414043586
MA,Barnstable County,231735.0,147848.0,0.6380046173430859
MA,Berkshire County,126818.0,68341.0,0.53889037833746
MA,Bristol County,581841.0,276910.0,0.4759203974969107
MA,Dukes County,20819.0,12149.0,0.5835534847975407
MA,Essex County,810089.0,399719.0,0.49342603096696785
MA,Franklin County,70836.0,42054.0,0.5936811790614942
MA,Hampden County,460291.0,207747.0,0.45133839245173163
MA,Hampshire County,162502.0,84345.0,0.5190397656644226
MA,Middlesex County,1623952.0,809513.0,0.4984833295565386
MA,Nantucket County,14444.0,7082.0,0.4903073940736638
MA,Norfolk County,727473.0,383258.0,0.5268346729019496
MA,Plymouth County,535308.0,298682.0,0.5579628923909226
MA,Suffolk County,768425.0,297041.0,0.38655821973517257
MA,Worcester County,866866.0,418748.0,0.48305966550770246
MD,Allegany County,67273.0,32001.0,0.4756886120731943
MD,Anne Arundel County,594582.0,308782.0,0.5193261820909479
MD,Baltimore County,844703.0,409811.0,0.4851539535197578
MD,Baltimore city,565239.0,229082.0,0.4052834287796843
MD,Calvert County,94728.0,53882.0,0.5688075331475382
MD,Caroline County,33593.0,16276.0,0.4845057005923853
MD,Carroll County,176639.0,101796.0,0.5762940234036651
MD,Cecil County,105672.0,52612.0,0.4978802331743508
MD,Charles County,171973.0,91650.0,0.5329324952172725
MD,Dorchester County,32879.0,16730.0,0.5088354268682137
MD,Frederick County,293391.0,155004.0,0.5283188645868483
MD,Garrett County,28423.0,15785.0,0.5553600956971467
MD,Harford County,264644.0,149020.0,0.5630960837955895
MD,Howard County,336001.0,180488.0,0.5371650679611073
MD,Kent County,19303.0,11068.0,0.5733823757965083
MD,Montgomery County,1058474.0,513919.0,0.48552822270551754
MD,Prince George's County,947430.0,401881.0,0.4241801505124389
MD,Queen Anne's County,52508.0,32136.0,0.6120210253675631
MD,Somerset County,24910.0,10090.0,0.4050582095543958
MD,St. Mary's County,115281.0,58543.0,0.5078286968364257
MD,Talbot County,37823.0,22667.0,0.5992914364275705
MD,Washington County,155813.0,73001.0,0.468516747639799
MD,Wicomico County,104800.0,46698.0,0.4455916030534351
MD,Worcester County,54171.0,32728.0,0.604160897897399
ME,Androscoggin County,113765.0,58847.0,0.517268052564497
ME,Aroostook County,67351.0,35653.0,0.5293611082240798
ME,Cumberland County,310230.0,199225.0,0.6421848306095478
ME,Franklin County,30828.0,17836.0,0.5785649409627611
ME,Hancock County,56526.0,36251.0,0.6413155008314758
ME,Kennebec County,127259.0,72886.0,0.5727374881147895
ME,Knox County,40977.0,25893.0,0.6318910608390073
ME,Lincoln County,36507.0,24003.0,0.6574903443175282
ME,Oxford County,59905.0,34590.0,0.5774142392120858
ME,Penobscot County,155312.0,87073.0,0.5606327907695478
ME,Piscataquis County,17486.0,10205.0,0.5836097449388082
ME,Sagadahoc County,37513.0,24456.0,0.6519339962146455
ME,Somerset County,51302.0,28441.0,0.5543838446844178
ME,Waldo County,40620.0,25130.0,0.6186607582471689
ME,Washington County,31555.0,18048.0,0.5719537315797814
ME,York County,218586.0,132838.0,0.6077150412194743
MI,Alcona County,10489.0,7481.0,0.7132233768710077
MI,Alger County,8757.0,5258.0,0.600433938563435
MI,Allegan County,121939.0,71890.0,0.5895570736187766
MI,Alpena County,28904.0,17210.0,0.5954193191253806
MI,Antrim County,24409.0,16882.0,0.6916301364250891
MI,Arenac County,15145.0,9158.0,0.6046880158468141
MI,Baraga County,8310.0,4332.0,0.5212996389891696
MI,Barry County,63808.0,38621.0,0.6052689317953862
MI,Bay County,102500.0,61331.0,0.5983512195121952
MI,Benzie County,18441.0,12845.0,0.6965457404696058
MI,Berrien County,152261.0,84478.0,0.5548236252224799
MI,Branch County,45215.0,21088.0,0.4663938958310295
MI,Calhoun County,133366.0,68490.0,0.5135491804507896
MI,Cass County,51642.0,27869.0,0.5396576430037566
MI,Charlevoix County,26159.0,17659.0,0.6750640314996751
MI,Cheboygan County,26048.0,16423.0,0.6304898648648649
MI,Chippewa County,36264.0,18363.0,0.5063699536730641
MI,Clare County,31316.0,17288.0,0.5520500702516286
MI,Clinton County,79720.0,49961.0,0.6267059708981435
MI,Crawford County,13538.0,8476.0,0.6260895257792879
MI,Delta County,36790.0,21874.0,0.594563740146779
MI,Dickinson County,25982.0,15311.0,0.5892925871757371
MI,Eaton County,108820.0,65171.0,0.5988880720455798
MI,Emmet County,34123.0,22848.0,0.6695777041877913
MI,Genesee County,401522.0,223203.0,0.5558923296855465
MI,Gladwin County,25853.0,15488.0,0.5990794105132866
MI,Gogebic County,14224.0,8292.0,0.5829583802024747
MI,Grand Traverse County,96421.0,62760.0,0.650895551798882
MI,Gratiot County,41368.0,19848.0,0.47979114291239605
MI,Hillsdale County,45587.0,24813.0,0.5442999100620791
MI,Houghton County,37599.0,19364.0,0.5150136971727971
MI,Huron County,30927.0,18969.0,0.6133475603841304
MI,Ingham County,284637.0,148012.0,0.5200026700674895
MI,Ionia County,66262.0,34013.0,0.5133107965349673
MI,Iosco County,25373.0,15731.0,0.619989752886927
MI,Iron County,11740.0,7027.0,0.5985519591141397
MI,Isabella County,64118.0,30817.0,0.48062946442496646
MI,Jackson County,159424.0,83803.0,0.5256611300682457
MI,Kalamazoo County,262215.0,145646.0,0.555444959289133
MI,Kalkaska County,18490.0,11529.0,0.623526230394808
MI,Kent County,661354.0,371722.0,0.5620620726570037
MI,Keweenaw County,2172.0,1611.0,0.7417127071823204
MI,Lake County,12734.0,6915.0,0.543034396104916
MI,Lapeer County,88977.0,55435.0,0.6230261753037302
MI,Leelanau County,23019.0,17680.0,0.7680611668621573
MI,Lenawee County,97520.0,55012.0,0.564109926168991
MI,Livingston County,196757.0,132402.0,0.6729214208389028
MI,Luce County,6435.0,2985.0,0.46386946386946387
MI,Mackinac County,10851.0,7238.0,0.6670352962860566
MI,Macomb County,875101.0,509056.0,0.5817111396284543
MI,Manistee County,25562.0,15296.0,0.5983882325326657
MI,Marquette County,66999.0,38992.0,0.5819788355050075
MI,Mason County,29159.0,18056.0,0.6192256250214342
MI,Mecosta County,41099.0,22489.0,0.547190929219689
MI,Menominee County,22945.0,13060.0,0.5691871867509262
MI,Midland County,84039.0,50287.0,0.5983769440378872
MI,Missaukee County,15311.0,9151.0,0.5976748742733982
MI,Monroe County,155045.0,91338.0,0.5891063884678641
MI,Montcalm County,68154.0,34835.0,0.5111218710567245
MI,Montmorency County,9678.0,6391.0,0.6603637115106427
MI,Muskegon County,176564.0,95160.0,0.5389547133050905
MI,Newaygo County,51108.0,29197.0,0.5712804257650466
MI,Oakland County,1270426.0,771939.0,0.6076221676823365
MI,Oceana County,26981.0,14870.0,0.5511285719580445
MI,Ogemaw County,20990.0,12620.0,0.6012386850881372
MI,Ontonagon County,5906.0,3841.0,0.6503555706061632
MI,Osceola County,23330.0,13184.0,0.5651093013287612
MI,Oscoda County,8545.0,5192.0,0.6076067875950848
MI,Otsego County,25747.0,15971.0,0.6203052782848487
MI,Ottawa County,303372.0,178402.0,0.5880634995978534
MI,Presque Isle County,13285.0,8739.0,0.6578095596537449
MI,Roscommon County,23863.0,16065.0,0.6732179524787327
MI,Saginaw County,187782.0,103838.0,0.5529709982852457
MI,Sanilac County,40368.0,23339.0,0.5781559651208878
MI,Schoolcraft County,8149.0,4897.0,0.600932629770524
MI,Shiawassee County,68025.0,40682.0,0.5980448364571849
MI,St. Clair County,159874.0,96519.0,0.603719178853347
MI,St. Joseph County,60878.0,29307.0,0.4814054338184566
MI,Tuscola County,52826.0,30716.0,0.5814561011623064
MI,Van Buren County,75798.0,41162.0,0.5430486292514315
MI,Washtenaw County,365536.0,221304.0,0.6054232688435612
MI,Wayne County,1751169.0,856511.0,0.4891081329100732
MI,Wexford County,34122.0,19476.0,0.5707754527870582
MN,Aitkin County,16102.0,10419.0,0.6470624767109676
MN,Anoka County,372441.0,209656.0,0.562924060455213
MN,Becker County,35283.0,19696.0,0.5582291755236233
MN,Beltrami County,46718.0,24807.0,0.5309944775033177
MN,Benton County,41600.0,22763.0,0.5471875
MN,Big Stone County,5105.0,2816.0,0.5516160626836435
MN,Blue Earth County,70006.0,36326.0,0.5188983801388453
MN,Brown County,25628.0,14526.0,0.5668019353831747
MN,Carlton County,36825.0,20746.0,0.56336727766463
MN,Carver County,111057.0,68804.0,0.6195377148671403
MN,Cass County,31446.0,19316.0,0.6142593652610825
MN,Chippewa County,12172.0,6300.0,0.5175813342096616
MN,Chisago County,58535.0,35502.0,0.6065089262834201
MN,Clay County,66258.0,32734.0,0.49403845573364724
MN,Clearwater County,8644.0,4805.0,0.5558769088385007
MN,Cook County,5639.0,3641.0,0.645681858485547
MN,Cottonwood County,11319.0,5965.0,0.5269900167859352
MN,Crow Wing County,68304.0,42212.0,0.6180018739751698
MN,Dakota County,447440.0,258590.0,0.577932236724477
MN,Dodge County,21088.0,12448.0,0.590288315629742
MN,Douglas County,39953.0,25019.0,0.6262107976872826
MN,Faribault County,13873.0,7739.0,0.557846176025373
MN,Fillmore County,21522.0,12335.0,0.5731344670569649
MN,Freeborn County,30515.0,16670.0,0.5462887104702605
MN,Goodhue County,48035.0,28746.0,0.5984386384927657
MN,Grant County,6139.0,3531.0,0.575175109952761
MN,Hennepin County,1258713.0,716591.0,0.5693045197753579
MN,Houston County,18582.0,11394.0,0.6131740393929609
MN,Hubbard County,22132.0,13570.0,0.6131393457437195
MN,Isanti County,43182.0,25829.0,0.5981427446621277
MN,Itasca County,45365.0,26760.0,0.5898820676733164
MN,Jackson County,9919.0,5625.0,0.5670934570017139
MN,Kanabec County,16602.0,9682.0,0.5831827490663776
MN,Kandiyohi County,43813.0,23213.0,0.5298199164631502
MN,Kittson County,4060.0,2495.0,0.6145320197044335
MN,Koochiching County,11751.0,6776.0,0.5766317760190622
MN,Lac qui Parle County,6630.0,3989.0,0.6016591251885369
MN,Lake County,10855.0,6929.0,0.6383233532934132
MN,Lake of the Woods County,3778.0,2346.0,0.6209634727368978
MN,Le Sueur County,29255.0,17422.0,0.5955221329687233
MN,Lincoln County,5521.0,3226.0,0.5843144357906176
MN,Lyon County,25427.0,12946.0,0.5091438234947103
MN,Mahnomen County,5280.0,2176.0,0.4121212121212121
MN,Marshall County,8810.0,5024.0,0.570261066969353
MN,Martin County,19657.0,10765.0,0.5476420613521901
MN,McLeod County,36785.0,21131.0,0.5744461057496262
MN,Meeker County,23490.0,13647.0,0.580970625798212
MN,Mille Lacs County,27427.0,15163.0,0.5528493819958435
MN,Morrison County,34250.0,20272.0,0.5918832116788321
MN,Mower County,40058.0,18926.0,0.4724649258575066
MN,Murray County,8049.0,4755.0,0.5907566157286619
MN,Nicollet County,34242.0,19354.0,0.565212312364932
MN,Nobles County,21727.0,8258.0,0.3800800846872555
MN,Norman County,6329.0,3285.0,0.5190393427081688
MN,Olmsted County,164784.0,90524.0,0.5493494514030488
MN,Otter Tail County,60626.0,36608.0,0.6038333388315245
MN,Pennington County,13714.0,7361.0,0.5367507656409508
MN,Pine County,30197.0,16876.0,0.5588634632579396
MN,Pipestone County,9245.0,4828.0,0.5222282314764738
MN,Polk County,30412.0,15387.0,0.5059515980534
MN,Pope County,11400.0,7191.0,0.6307894736842106
MN,Ramsey County,536075.0,276736.0,0.5162262743086322
MN,Red Lake County,3911.0,2110.0,0.5395039631807722
MN,Redwood County,15288.0,8299.0,0.5428440607012036
MN,Renville County,14348.0,8042.0,0.5604962364092556
MN,Rice County,67948.0,36284.0,0.533996585624301
MN,Rock County,9551.0,5361.0,0.5613024814155586
MN,Roseau County,15252.0,8486.0,0.5563860477314451
MN,Scott County,155814.0,89806.0,0.5763666936218825
MN,Sherburne County,102206.0,57777.0,0.5652994931804395
MN,Sibley County,15084.0,8512.0,0.5643065499867409
MN,St. Louis County,200514.0,118587.0,0.5914150632873515
MN,Stearns County,160977.0,86361.0,0.5364803667604688
MN,Steele County,37421.0,20809.0,0.5560781379439352
MN,Stevens County,9728.0,5122.0,0.5265213815789473
MN,Swift County,9719.0,5041.0,0.5186747607778578
MN,Todd County,25667.0,13672.0,0.5326684069038065
MN,Traverse County,3136.0,1801.0,0.5742984693877551
MN,Wabasha County,21683.0,13481.0,0.6217313102430475
MN,Wadena County,14241.0,8024.0,0.5634435784003933
MN,Waseca County,18981.0,10361.0,0.545861651124809
MN,Washington County,278936.0,168743.0,0.604952390512519
MN,Watonwan County,11077.0,4910.0,0.4432608106888147
MN,Wilkin County,6306.0,3343.0,0.5301300348874088
MN,Winona County,49721.0,27721.0,0.557531023108948
MN,Wright County,151150.0,89700.0,0.5934502150181938
MN,Yellow Medicine County,9467.0,5391.0,0.5694517798669061
MO,Adair County,25122.0,10234.0,0.4073720245203407
MO,Andrew County,18127.0,9846.0,0.5431676504661554
MO,Atchison County,5107.0,2713.0,0.5312316428431565
MO,Audrain County,24394.0,10519.0,0.4312125932606379
MO,Barry County,35265.0,16160.0,0.45824471855947824
MO,Barton County,11731.0,6014.0,0.5126587673685108
MO,Bates County,16242.0,8340.0,0.5134835611377909
MO,Benton County,20552.0,10769.0,0.5239879330478786
MO,Bollinger County,10544.0,6161.0,0.5843133535660091
MO,Boone County,189463.0,89978.0,0.47491066857381126
MO,Buchanan County,82956.0,35737.0,0.4307946381214138
MO,Butler County,41948.0,17859.0,0.4257413941069896
MO,Caldwell County,8955.0,4703.0,0.5251814628699051
MO,Callaway County,44731.0,21447.0,0.4794661420491382
MO,Camden County,44044.0,25548.0,0.5800563073290346
MO,Cape Girardeau County,82984.0,40336.0,0.48606960377904174
MO,Carroll County,8391.0,4528.0,0.539625789536408
MO,Carter County,5303.0,2862.0,0.5396945125400716
MO,Cass County,111732.0,59327.0,0.5309759066337307
MO,Cedar County,14672.0,7187.0,0.48984460196292257
MO,Chariton County,7399.0,4088.0,0.5525070955534531
MO,Christian County,94422.0,50770.0,0.537692486920421
MO,Clark County,6641.0,3333.0,0.501882246649601
MO,Clay County,259772.0,130063.0,0.5006813667369847
MO,Clinton County,21548.0,11228.0,0.5210692407648042
MO,Cole County,77278.0,40128.0,0.51926809700044
MO,Cooper County,16947.0,8833.0,0.5212131940756476
MO,Crawford County,22719.0,10829.0,0.4766495004181522
MO,Dade County,7716.0,4185.0,0.5423794712286159
MO,Dallas County,17768.0,8440.0,0.475011256190905
MO,Daviess County,8551.0,3925.0,0.4590106420301719
MO,DeKalb County,9899.0,4814.0,0.48631174866148097
MO,Dent County,14647.0,7103.0,0.48494572267358504
MO,Douglas County,12228.0,7289.0,0.5960909388289173
MO,Dunklin County,27032.0,10051.0,0.37181858538029
MO,Franklin County,106404.0,55454.0,0.5211646178715086
MO,Gasconade County,14705.0,7996.0,0.5437606256375382
MO,Gentry County,6287.0,3292.0,0.5236201686018769
MO,Greene County,304611.0,143935.0,0.47252069032306776
MO,Grundy County,9815.0,4400.0,0.44829342842587877
MO,Harrison County,8220.0,3845.0,0.4677615571776156
MO,Henry County,22485.0,10932.0,0.4861907938625751
MO,Hickory County,8718.0,5120.0,0.5872906629961
MO,Holt County,4248.0,2352.0,0.5536723163841808
MO,Howard County,10101.0,4955.0,0.49054549054549057
MO,Howell County,40735.0,18963.0,0.4655210506935068
MO,Iron County,9440.0,4517.0,0.4784957627118644
MO,Jackson County,718560.0,317702.0,0.44213705188154084
MO,Jasper County,125056.0,53756.0,0.4298554247697032
MO,Jefferson County,231230.0,119287.0,0.5158802923496086
MO,Johnson County,54962.0,23591.0,0.4292238273716386
MO,Knox County,3723.0,1810.0,0.48616706956755307
MO,Laclede County,36680.0,17076.0,0.4655398037077426
MO,Lafayette County,33196.0,17244.0,0.5194601759248102
MO,Lawrence County,38872.0,18417.0,0.4737857583864993
MO,Lewis County,9818.0,4484.0,0.45671216133632103
MO,Lincoln County,64699.0,32129.0,0.4965919102304518
MO,Linn County,11791.0,5684.0,0.4820625901111017
MO,Livingston County,14557.0,6871.0,0.47200659476540496
MO,Macon County,15161.0,7838.0,0.5169843677857661
MO,Madison County,12698.0,5753.0,0.4530634745629233
MO,Maries County,8430.0,4786.0,0.5677342823250296
MO,Marion County,28336.0,13148.0,0.4640033879164314
MO,McDonald County,23903.0,9338.0,0.3906622599673681
MO,Mercer County,3469.0,1792.0,0.5165753819544537
MO,Miller County,25590.0,13009.0,0.5083626416568973
MO,Mississippi County,11822.0,4449.0,0.3763322618846219
MO,Moniteau County,15256.0,7273.0,0.4767304667016256
MO,Monroe County,8698.0,4376.0,0.5031041618762934
MO,Montgomery County,11459.0,5996.0,0.5232568286936032
MO,Morgan County,21970.0,9733.0,0.4430131998179335
MO,New Madrid County,15424.0,6811.0,0.4415845435684647
MO,Newton County,60677.0,29083.0,0.47930846943652455
MO,Nodaway County,20695.0,9682.0,0.46784247402754287
MO,Oregon County,8720.0,4612.0,0.5288990825688074
MO,Osage County,13468.0,7725.0,0.5735818235818236
MO,Ozark County,8970.0,4779.0,0.5327759197324414
MO,Pemiscot County,14613.0,5270.0,0.36063778827071785
MO,Perry County,18950.0,9823.0,0.5183641160949868
MO,Pettis County,43530.0,18877.0,0.43365495060877557
MO,Phelps County,45284.0,19294.0,0.4260666018902924
MO,Pike County,17935.0,7824.0,0.43624198494563704
MO,Platte County,111940.0,57787.0,0.5162319099517598
MO,Polk County,32780.0,15817.0,0.48251982916412445
MO,Pulaski County,53812.0,15545.0,0.2888760871181149
MO,Putnam County,4638.0,2380.0,0.513152220784821
MO,Ralls County,10489.0,5777.0,0.5507674706835732
MO,Randolph County,24109.0,11025.0,0.45729810444232444
MO,Ray County,23182.0,11662.0,0.5030627210766975
MO,Reynolds County,5950.0,3057.0,0.513781512605042
MO,Ripley County,10806.0,5804.0,0.5371090135110124
MO,Saline County,23049.0,9330.0,0.4047897956527398
MO,Schuyler County,4053.0,1945.0,0.47989143844066123
MO,Scotland County,4676.0,1918.0,0.4101796407185629
MO,Scott County,37889.0,17418.0,0.4597112618438069
MO,Shannon County,7238.0,4013.0,0.5544349267753523
MO,Shelby County,5931.0,3262.0,0.5499915697184286
MO,St. Charles County,416659.0,226052.0,0.5425347826400005
MO,St. Clair County,9752.0,4987.0,0.5113822805578343
MO,St. Francois County,67058.0,28614.0,0.4267052402397924
MO,St. Louis County,987059.0,502356.0,0.5089422212856577
MO,St. Louis city,281754.0,116082.0,0.4119977001213825
MO,Ste. Genevieve County,18642.0,9775.0,0.5243536101276687
MO,Stoddard County,28397.0,13599.0,0.47888861499454166
MO,Stone County,32658.0,19122.0,0.5855226896931839
MO,Sullivan County,5797.0,2463.0,0.42487493531136794
MO,Taney County,56775.0,26811.0,0.47223249669749007
MO,Texas County,25619.0,11525.0,0.44986143096920256
MO,Vernon County,19710.0,8973.0,0.4552511415525114
MO,Warren County,37806.0,20094.0,0.5315029360418981
MO,Washington County,23534.0,10235.0,0.43490269397467496
MO,Wayne County,10811.0,5847.0,0.5408380353343817
