state_name,state_code,county_name,college_educated
South Dakota,SD,Lake County,2859
South Dakota,SD,Lawrence County,6629
South Dakota,SD,Lincoln County,19944
South Dakota,SD,Lyman County,633
South Dakota,SD,McCook County,1112
South Dakota,SD,McPherson County,378
South Dakota,SD,Marshall County,667
South Dakota,SD,Meade County,5645
South Dakota,SD,Mellette County,202
South Dakota,SD,Miner County,268
South Dakota,SD,Minnehaha County,48476
South Dakota,SD,Moody County,1370
South Dakota,SD,Oglala Lakota County,764
South Dakota,SD,Pennington County,27090
South Dakota,SD,Perkins County,476
South Dakota,SD,Potter County,471
South Dakota,SD,Roberts County,1290
South Dakota,SD,Sanborn County,335
South Dakota,SD,Spink County,1260
South Dakota,SD,Stanley County,555
South Dakota,SD,Sully County,266
South Dakota,SD,Todd County,784
South Dakota,SD,Tripp County,815
South Dakota,SD,Turner County,1684
South Dakota,SD,Union County,4618
South Dakota,SD,Walworth County,1230
South Dakota,SD,Yankton County,4765
South Dakota,SD,Ziebach County,212
Tennessee,TN,Anderson County,15101
Tennessee,TN,Bedford County,6095
Tennessee,TN,Benton County,1541
Tennessee,TN,Bledsoe County,1140
Tennessee,TN,Blount County,27690
Tennessee,TN,Bradley County,19734
Tennessee,TN,Campbell County,3894
Tennessee,TN,Cannon County,1893
Tennessee,TN,Carroll County,3783
Tennessee,TN,Carter County,9003
Tennessee,TN,Cheatham County,7745
Tennessee,TN,Chester County,2301
Tennessee,TN,Claiborne County,4353
Tennessee,TN,Clay County,669
Tennessee,TN,Cocke County,3330
Tennessee,TN,Coffee County,9400
Tennessee,TN,Crockett County,1589
Tennessee,TN,Cumberland County,9111
Tennessee,TN,Davidson County,249525
Tennessee,TN,Decatur County,1355
Tennessee,TN,DeKalb County,3056
Tennessee,TN,Dickson County,8765
Tennessee,TN,Dyer County,5580
Tennessee,TN,Fayette County,8896
Tennessee,TN,Fentress County,2124
Tennessee,TN,Franklin County,7078
Tennessee,TN,Gibson County,6849
Tennessee,TN,Giles County,4311
Tennessee,TN,Grainger County,2715
Tennessee,TN,Greene County,9293
Tennessee,TN,Grundy County,1270
Tennessee,TN,Hamblen County,9214
Tennessee,TN,Hamilton County,100238
Tennessee,TN,Hancock County,453
Tennessee,TN,Hardeman County,2124
Tennessee,TN,Hardin County,2921
Tennessee,TN,Hawkins County,7305
Tennessee,TN,Haywood County,1645
Tennessee,TN,Henderson County,2908
Tennessee,TN,Henry County,4529
Tennessee,TN,Hickman County,2573
Tennessee,TN,Houston County,840
Tennessee,TN,Humphreys County,2290
Tennessee,TN,Jackson County,1231
Tennessee,TN,Jefferson County,8744
Tennessee,TN,Johnson County,2162
Tennessee,TN,Knox County,140491
Tennessee,TN,Lake County,488
Tennessee,TN,Lauderdale County,1897
Tennessee,TN,Lawrence County,4920
Tennessee,TN,Lewis County,1023
Tennessee,TN,Lincoln County,4948
Tennessee,TN,Loudon County,12420
Tennessee,TN,McMinn County,6862
Tennessee,TN,McNairy County,2331
Tennessee,TN,Macon County,2056
Tennessee,TN,Madison County,18004
Tennessee,TN,Marion County,3552
Tennessee,TN,Marshall County,5103
Tennessee,TN,Maury County,20046
Tennessee,TN,Meigs County,1151
Tennessee,TN,Monroe County,5423
Tennessee,TN,Montgomery County,47152
Tennessee,TN,Moore County,1202
Tennessee,TN,Morgan County,2316
Tennessee,TN,Obion County,3992
Tennessee,TN,Overton County,2292
Tennessee,TN,Perry County,755
Tennessee,TN,Pickett County,670
Tennessee,TN,Polk County,1956
Tennessee,TN,Putnam County,16576
Tennessee,TN,Rhea County,4199
Tennessee,TN,Roane County,9166
Tennessee,TN,Robertson County,10954
Tennessee,TN,Rutherford County,83006
Tennessee,TN,Scott County,1590
Tennessee,TN,Sequatchie County,2304
Tennessee,TN,Sevier County,15585
Tennessee,TN,Shelby County,217622
Tennessee,TN,Smith County,2664
Tennessee,TN,Stewart County,1782
Tennessee,TN,Sullivan County,32289
Tennessee,TN,Sumner County,47408
Tennessee,TN,Tipton County,8175
Tennessee,TN,Trousdale County,906
Tennessee,TN,Unicoi County,2698
Tennessee,TN,Union County,2193
Tennessee,TN,Van Buren County,672
Tennessee,TN,Warren County,4400
Tennessee,TN,Washington County,33961
Tennessee,TN,Wayne County,1619
Tennessee,TN,Weakley County,5008
Tennessee,TN,White County,2987
Tennessee,TN,Williamson County,108556
Tennessee,TN,Wilson County,40647
Texas,TX,Anderson County,6290
Texas,TX,Andrews County,2323
Texas,TX,Angelina County,10625
Texas,TX,Aransas County,5528
Texas,TX,Archer County,1548
Texas,TX,Armstrong County,286
Texas,TX,Atascosa County,5028
Texas,TX,Austin County,5164
Texas,TX,Bailey County,707
Texas,TX,Bandera County,4295
Texas,TX,Bastrop County,16348
Texas,TX,Baylor County,736
Texas,TX,Bee County,2864
Texas,TX,Bell County,66360
Texas,TX,Bexar County,438300
Texas,TX,Blanco County,3268
Texas,TX,Borden County,158
Texas,TX,Bosque County,2856
Texas,TX,Bowie County,14620
Texas,TX,Brazoria County,83410
Texas,TX,Brazos County,62254
Texas,TX,Brewster County,3316
Texas,TX,Briscoe County,190
Texas,TX,Brooks County,754
Texas,TX,Brown County,5461
Texas,TX,Burleson County,3327
Texas,TX,Burnet County,10965
Texas,TX,Caldwell County,5458
Texas,TX,Calhoun County,2507
Texas,TX,Callahan County,2391
Texas,TX,Cameron County,54554
Texas,TX,Camp County,1689
Texas,TX,Carson County,1078
Texas,TX,Cass County,3638
Texas,TX,Castro County,943
Texas,TX,Chambers County,7596
Texas,TX,Cherokee County,6557
Texas,TX,Childress County,608
Texas,TX,Clay County,1847
Texas,TX,Cochran County,177
Texas,TX,Coke County,517
Texas,TX,Coleman County,1075
Texas,TX,Collin County,422383
Texas,TX,Collingsworth County,448
Texas,TX,Colorado County,3532
Texas,TX,Comal County,53777
Texas,TX,Comanche County,1996
Texas,TX,Concho County,344
Texas,TX,Cooke County,6914
Texas,TX,Coryell County,10315
Texas,TX,Cottle County,206
Texas,TX,Crane County,438
Texas,TX,Crockett County,243
Texas,TX,Crosby County,498
Texas,TX,Culberson County,262
Texas,TX,Dallam County,699
Texas,TX,Dallas County,626091
Texas,TX,Dawson County,1234
Texas,TX,Deaf Smith County,1300
Texas,TX,Delta County,769
Texas,TX,Denton County,321615
Texas,TX,DeWitt County,2230
Texas,TX,Dickens County,228
Texas,TX,Dimmit County,593
Texas,TX,Donley County,374
Texas,TX,Duval County,456
Texas,TX,Eastland County,2808
Texas,TX,Ector County,17156
Texas,TX,Edwards County,239
Texas,TX,Ellis County,39117
Texas,TX,El Paso County,145843
Texas,TX,Erath County,9159
Texas,TX,Falls County,1861
Texas,TX,Fannin County,5344
Texas,TX,Fayette County,5068
Texas,TX,Fisher County,497
Texas,TX,Floyd County,617
Texas,TX,Foard County,98
Texas,TX,Fort Bend County,285776
Texas,TX,Franklin County,2221
Texas,TX,Freestone County,2279
Texas,TX,Frio County,1331
Texas,TX,Gaines County,953
Texas,TX,Galveston County,85434
Texas,TX,Garza County,459
Texas,TX,Gillespie County,7325
Texas,TX,Glasscock County,311
Texas,TX,Goliad County,1010
Texas,TX,Gonzales County,1716
Texas,TX,Gray County,2297
Texas,TX,Grayson County,23076
Texas,TX,Gregg County,18696
Texas,TX,Grimes County,4205
Texas,TX,Guadalupe County,38402
Texas,TX,Hale County,3394
Texas,TX,Hall County,366
Texas,TX,Hamilton County,1446
Texas,TX,Hansford County,1018
Texas,TX,Hardeman County,374
Texas,TX,Hardin County,8313
Texas,TX,Harris County,1087181
Texas,TX,Harrison County,10781
Texas,TX,Hartley County,948
Texas,TX,Haskell County,896
Texas,TX,Hays County,71237
Texas,TX,Hemphill County,564
Texas,TX,Henderson County,12501
Texas,TX,Hidalgo County,109192
Texas,TX,Hill County,4771
Texas,TX,Hockley County,2567
Texas,TX,Hood County,15614
Texas,TX,Hopkins County,5321
Texas,TX,Houston County,2672
Texas,TX,Howard County,3582
Texas,TX,Hudspeth County,271
Texas,TX,Hunt County,16230
Texas,TX,Hutchinson County,2342
Texas,TX,Irion County,236
Texas,TX,Jack County,959
Texas,TX,Jackson County,1658
Texas,TX,Jasper County,2937
Texas,TX,Jeff Davis County,427
Texas,TX,Jefferson County,34405
Texas,TX,Jim Hogg County,468
Texas,TX,Jim Wells County,3822
Texas,TX,Johnson County,30467
Texas,TX,Jones County,1688
Texas,TX,Karnes County,1810
Texas,TX,Kaufman County,27253
Texas,TX,Kendall County,16418
Texas,TX,Kenedy County,5
Texas,TX,Kent County,165
Texas,TX,Kerr County,12456
Texas,TX,Kimble County,871
Texas,TX,King County,56
Texas,TX,Kinney County,498
Texas,TX,Kleberg County,4791
Texas,TX,Knox County,377
Texas,TX,Lamar County,7516
Texas,TX,Lamb County,1161
Texas,TX,Lampasas County,3405
Texas,TX,La Salle County,364
Texas,TX,Lavaca County,3162
Texas,TX,Lee County,2460
Texas,TX,Leon County,1947
Texas,TX,Liberty County,7131
Texas,TX,Limestone County,3022
Texas,TX,Lipscomb County,485
Texas,TX,Live Oak County,1152
Texas,TX,Llano County,5877
Texas,TX,Loving County,0
Texas,TX,Lubbock County,68927
Texas,TX,Lynn County,958
Texas,TX,McCulloch County,1054
Texas,TX,McLennan County,49068
Texas,TX,McMullen County,53
Texas,TX,Madison County,1371
Texas,TX,Marion County,1147
Texas,TX,Martin County,577
Texas,TX,Mason County,1139
Texas,TX,Matagorda County,5683
Texas,TX,Maverick County,5355
Texas,TX,Medina County,8308
Texas,TX,Menard County,333
Texas,TX,Midland County,34526
Texas,TX,Milam County,3556
Texas,TX,Mills County,980
Texas,TX,Mitchell County,884
Texas,TX,Montague County,2735
Texas,TX,Montgomery County,168212
Texas,TX,Moore County,1715
Texas,TX,Morris County,1341
Texas,TX,Motley County,210
Texas,TX,Nacogdoches County,10974
Texas,TX,Navarro County,6034
Texas,TX,Newton County,560
Texas,TX,Nolan County,1370
Texas,TX,Nueces County,57909
Texas,TX,Ochiltree County,1206
Texas,TX,Oldham County,324
Texas,TX,Orange County,10451
Texas,TX,Palo Pinto County,3876
Texas,TX,Panola County,2952
Texas,TX,Parker County,34805
Texas,TX,Parmer County,1030
Texas,TX,Pecos County,1478
Texas,TX,Polk County,5099
Texas,TX,Potter County,13587
Texas,TX,Presidio County,812
Texas,TX,Rains County,2370
Texas,TX,Randall County,31908
Texas,TX,Reagan County,331
Texas,TX,Real County,372
Texas,TX,Red River County,1383
Texas,TX,Reeves County,632
Texas,TX,Refugio County,656
Texas,TX,Roberts County,115
Texas,TX,Robertson County,2248
Texas,TX,Rockwall County,34800
Texas,TX,Runnels County,1316
Texas,TX,Rusk County,6805
Texas,TX,Sabine County,1381
Texas,TX,San Augustine County,685
Texas,TX,San Jacinto County,3163
Texas,TX,San Patricio County,8212
Texas,TX,San Saba County,891
Texas,TX,Schleicher County,411
Texas,TX,Scurry County,1963
Texas,TX,Shackelford County,762
Texas,TX,Shelby County,2249
Texas,TX,Sherman County,453
Texas,TX,Smith County,45679
Texas,TX,Somervell County,1739
Texas,TX,Starr County,5525
Texas,TX,Stephens County,1206
Texas,TX,Sterling County,193
Texas,TX,Stonewall County,117
Texas,TX,Sutton County,340
Texas,TX,Swisher County,1002
Texas,TX,Tarrant County,503011
Texas,TX,Taylor County,27894
Texas,TX,Terrell County,228
Texas,TX,Terry County,818
Texas,TX,Throckmorton County,284
Texas,TX,Titus County,3215
Texas,TX,Tom Green County,20888
Texas,TX,Travis County,537322
Texas,TX,Trinity County,1658
Texas,TX,Tyler County,1844
Texas,TX,Upshur County,5228
Texas,TX,Upton County,244
Texas,TX,Uvalde County,3479
Texas,TX,Val Verde County,6857
Texas,TX,Van Zandt County,8045
Texas,TX,Victoria County,12546
Texas,TX,Walker County,12392
Texas,TX,Waller County,10334
Texas,TX,Ward County,785
Texas,TX,Washington County,8132
Texas,TX,Webb County,34254
Texas,TX,Wharton County,5516
Texas,TX,Wheeler County,660
Texas,TX,Wichita County,21842
Texas,TX,Wilbarger County,1511
Texas,TX,Willacy County,1664
Texas,TX,Williamson County,213464
Texas,TX,Wilson County,9689
Texas,TX,Winkler County,487
Texas,TX,Wise County,10618
Texas,TX,Wood County,7641
Texas,TX,Yoakum County,639
Texas,TX,Young County,2985
Texas,TX,Zapata County,1205
Texas,TX,Zavala County,631
Utah,UT,Beaver County,1002
Utah,UT,Box Elder County,9836
Utah,UT,Cache County,30908
Utah,UT,Carbon County,2523
Utah,UT,Daggett County,59
Utah,UT,Davis County,87235
Utah,UT,Duchesne County,2068
Utah,UT,Emery County,1094
Utah,UT,Garfield County,1188
Utah,UT,Grand County,2526
Utah,UT,Iron County,11277
Utah,UT,Juab County,1453
Utah,UT,Kane County,1925
Utah,UT,Millard County,1848
Utah,UT,Morgan County,2841
Utah,UT,Piute County,221
Utah,UT,Rich County,397
Utah,UT,Salt Lake County,306651
Utah,UT,San Juan County,1874
Utah,UT,Sanpete County,4210
Utah,UT,Sevier County,3210
Utah,UT,Summit County,17219
Utah,UT,Tooele County,10753
Utah,UT,Uintah County,3735
Utah,UT,Utah County,160980
Utah,UT,Wasatch County,10636
Utah,UT,Washington County,42641
Utah,UT,Wayne County,468
Utah,UT,Weber County,48556
Vermont,VT,Addison County,11842
Vermont,VT,Bennington County,11283
Vermont,VT,Caledonia County,7217
Vermont,VT,Chittenden County,67876
Vermont,VT,Essex County,1011
Vermont,VT,Franklin County,10775
Vermont,VT,Grand Isle County,2477
Vermont,VT,Lamoille County,8265
Vermont,VT,Orange County,8388
Vermont,VT,Orleans County,5917
Vermont,VT,Rutland County,15576
Vermont,VT,Washington County,21139
Vermont,VT,Windham County,14714
Vermont,VT,Windsor County,19180
Virginia,VA,Accomack County,5483
Virginia,VA,Albemarle County,49273
Virginia,VA,Alleghany County,1792
Virginia,VA,Amelia County,1705
Virginia,VA,Amherst County,5424
Virginia,VA,Appomattox County,2579
Virginia,VA,Arlington County,144856
Virginia,VA,Augusta County,13845
Virginia,VA,Bath County,501
Virginia,VA,Bedford County,20759
Virginia,VA,Bland County,775
Virginia,VA,Botetourt County,7299
Virginia,VA,Brunswick County,1977
Virginia,VA,Buchanan County,1814
Virginia,VA,Buckingham County,1790
Virginia,VA,Campbell County,10912
Virginia,VA,Caroline County,5204
Virginia,VA,Carroll County,3746
Virginia,VA,Charles City County,893
Virginia,VA,Charlotte County,1527
Virginia,VA,Chesterfield County,110664
Virginia,VA,Clarke County,4334
Virginia,VA,Craig County,631
Virginia,VA,Culpeper County,10007
Virginia,VA,Cumberland County,1364
Virginia,VA,Dickenson County,1179
Virginia,VA,Dinwiddie County,4320
Virginia,VA,Essex County,1396
Virginia,VA,Fairfax County,527626
Virginia,VA,Fauquier County,21138
Virginia,VA,Floyd County,2762
Virginia,VA,Fluvanna County,7402
Virginia,VA,Franklin County,10195
Virginia,VA,Frederick County,20513
Virginia,VA,Giles County,2231
Virginia,VA,Gloucester County,7746
Virginia,VA,Goochland County,9500
Virginia,VA,Grayson County,1657
Virginia,VA,Greene County,4258
Virginia,VA,Greensville County,1298
Virginia,VA,Halifax County,4897
Virginia,VA,Hanover County,34198
Virginia,VA,Henrico County,110799
Virginia,VA,Henry County,6182
Virginia,VA,Highland County,611
Virginia,VA,Isle of Wight County,8748
Virginia,VA,James City County,30286
Virginia,VA,King and Queen County,1024
Virginia,VA,King George County,6748
Virginia,VA,King William County,3225
Virginia,VA,Lancaster County,3359
Virginia,VA,Lee County,2234
Virginia,VA,Loudoun County,184878
Virginia,VA,Louisa County,8165
Virginia,VA,Lunenburg County,1013
Virginia,VA,Madison County,2885
Virginia,VA,Mathews County,2036
Virginia,VA,Mecklenburg County,5066
Virginia,VA,Middlesex County,2729
Virginia,VA,Montgomery County,29537
Virginia,VA,Nelson County,3981
Virginia,VA,New Kent County,6685
Virginia,VA,Northampton County,3005
Virginia,VA,Northumberland County,3332
Virginia,VA,Nottoway County,2052
Virginia,VA,Orange County,8082
Virginia,VA,Page County,2728
Virginia,VA,Patrick County,2113
Virginia,VA,Pittsylvania County,7222
Virginia,VA,Powhatan County,8222
Virginia,VA,Prince Edward County,3465
Virginia,VA,Prince George County,6832
Virginia,VA,Prince William County,144413
Virginia,VA,Pulaski County,5631
Virginia,VA,Rappahannock County,2024
Virginia,VA,Richmond County,1263
Virginia,VA,Roanoke County,27113
Virginia,VA,Rockbridge County,5484
Virginia,VA,Rockingham County,17271
Virginia,VA,Russell County,2790
Virginia,VA,Scott County,2460
Virginia,VA,Shenandoah County,7126
Virginia,VA,Smyth County,4102
Virginia,VA,Southampton County,2561
Virginia,VA,Spotsylvania County,33706
Virginia,VA,Stafford County,46737
Virginia,VA,Surry County,1395
Virginia,VA,Sussex County,1329
Virginia,VA,Tazewell County,5044
Virginia,VA,Warren County,7266
Virginia,VA,Washington County,11308
Virginia,VA,Westmoreland County,2882
Virginia,VA,Wise County,4189
Virginia,VA,Wythe County,4312
Virginia,VA,York County,25057
Virginia,VA,Alexandria city,80565
Virginia,VA,Bristol city,3051
Virginia,VA,Buena Vista city,1072
Virginia,VA,Charlottesville city,20159
Virginia,VA,Chesapeake city,64352
Virginia,VA,Colonial Heights city,3825
Virginia,VA,Covington city,367
Virginia,VA,Danville city,5660
Virginia,VA,Emporia city,552
Virginia,VA,Fairfax city,10758
Virginia,VA,Falls Church city,8294
Virginia,VA,Franklin city,1491
Virginia,VA,Fredericksburg city,8747
Virginia,VA,Galax city,843
Virginia,VA,Hampton city,26888
Virginia,VA,Harrisonburg city,11389
Virginia,VA,Hopewell city,1929
Virginia,VA,Lexington city,2089
Virginia,VA,Lynchburg city,20144
Virginia,VA,Manassas city,9512
Virginia,VA,Manassas Park city,3007
Virginia,VA,Martinsville city,2051
Virginia,VA,Newport News city,36951
Virginia,VA,Norfolk city,52442
Virginia,VA,Norton city,431
Virginia,VA,Petersburg city,6029
Virginia,VA,Poquoson city,3867
Virginia,VA,Portsmouth city,15941
Virginia,VA,Radford city,3442
Virginia,VA,Richmond city,75945
Virginia,VA,Roanoke city,21164
Virginia,VA,Salem city,5545
Virginia,VA,Staunton city,6802
Virginia,VA,Suffolk city,22106
Virginia,VA,Virginia Beach city,133600
Virginia,VA,Waynesboro city,4324
Virginia,VA,Williamsburg city,4343
Virginia,VA,Winchester city,6308
Washington,WA,Adams County,1939
Washington,WA,Asotin County,4151
Washington,WA,Benton County,46612
Washington,WA,Chelan County,17285
Washington,WA,Clallam County,18735
Washington,WA,Clark County,120023
Washington,WA,Columbia County,849
Washington,WA,Cowlitz County,13794
Washington,WA,Douglas County,6779
Washington,WA,Ferry County,1044
Washington,WA,Franklin County,12134
Washington,WA,Garfield County,480
Washington,WA,Grant County,11931
Washington,WA,Grays Harbor County,10267
Washington,WA,Island County,23251
Washington,WA,Jefferson County,12344
Washington,WA,King County,959085
Washington,WA,Kitsap County,73681
Washington,WA,Kittitas County,11031
Washington,WA,Klickitat County,5525
Washington,WA,Lewis County,12289
Washington,WA,Lincoln County,1954
Washington,WA,Mason County,11174
Washington,WA,Okanogan County,7457
Washington,WA,Pacific County,4545
Washington,WA,Pend Oreille County,2144
Washington,WA,Pierce County,196700
Washington,WA,San Juan County,8177
Washington,WA,Skagit County,27822
Washington,WA,Skamania County,2695
Washington,WA,Snohomish County,223963
Washington,WA,Spokane County,125712
Washington,WA,Stevens County,7643
Washington,WA,Thurston County,80598
Washington,WA,Wahkiakum County,788
Washington,WA,Walla Walla County,12927
Washington,WA,Whatcom County,63541
Washington,WA,Whitman County,13981
Washington,WA,Yakima County,31179
West Virginia,WV,Barbour County,1342
West Virginia,WV,Berkeley County,22460
West Virginia,WV,Boone County,1922
West Virginia,WV,Braxton County,1113
West Virginia,WV,Brooke County,3650
West Virginia,WV,Cabell County,21944
West Virginia,WV,Calhoun County,467
West Virginia,WV,Clay County,653
West Virginia,WV,Doddridge County,834
West Virginia,WV,Fayette County,4942
West Virginia,WV,Gilmer County,1158
West Virginia,WV,Grant County,1492
West Virginia,WV,Greenbrier County,5559
West Virginia,WV,Hampshire County,2979
West Virginia,WV,Hancock County,4522
West Virginia,WV,Hardy County,1716
West Virginia,WV,Harrison County,12569
West Virginia,WV,Jackson County,4029
West Virginia,WV,Jefferson County,14234
West Virginia,WV,Kanawha County,38896
West Virginia,WV,Lewis County,2143
West Virginia,WV,Lincoln County,1219
West Virginia,WV,Logan County,3291
West Virginia,WV,McDowell County,799
West Virginia,WV,Marion County,10467
West Virginia,WV,Marshall County,4354
West Virginia,WV,Mason County,3120
West Virginia,WV,Mercer County,9250
West Virginia,WV,Mineral County,4665
West Virginia,WV,Mingo County,1376
West Virginia,WV,Monongalia County,35961
West Virginia,WV,Monroe County,1393
West Virginia,WV,Morgan County,2361
West Virginia,WV,Nicholas County,3434
West Virginia,WV,Ohio County,9996
West Virginia,WV,Pendleton County,988
West Virginia,WV,Pleasants County,865
West Virginia,WV,Pocahontas County,987
West Virginia,WV,Preston County,4869
West Virginia,WV,Putnam County,11895
West Virginia,WV,Raleigh County,11989
West Virginia,WV,Randolph County,4013
West Virginia,WV,Ritchie County,810
West Virginia,WV,Roane County,1557
West Virginia,WV,Summers County,1513
West Virginia,WV,Taylor County,2182
West Virginia,WV,Tucker County,1321
West Virginia,WV,Tyler County,952
West Virginia,WV,Upshur County,3012
West Virginia,WV,Wayne County,5137
West Virginia,WV,Webster County,785
West Virginia,WV,Wetzel County,1418
West Virginia,WV,Wirt County,606
West Virginia,WV,Wood County,14218
West Virginia,WV,Wyoming County,1898
Wisconsin,WI,Adams County,2981
Wisconsin,WI,Ashland County,2510
Wisconsin,WI,Barron County,7786
Wisconsin,WI,Bayfield County,4529
Wisconsin,WI,Brown County,62552
Wisconsin,WI,Buffalo County,2231
Wisconsin,WI,Burnett County,2929
Wisconsin,WI,Calumet County,12534
Wisconsin,WI,Chippewa County,11801
Wisconsin,WI,Clark County,2990
Wisconsin,WI,Columbia County,11199
Wisconsin,WI,Crawford County,2258
Wisconsin,WI,Dane County,224634
Wisconsin,WI,Dodge County,13422
Wisconsin,WI,Door County,8984
Wisconsin,WI,Douglas County,9191
Wisconsin,WI,Dunn County,8705
Wisconsin,WI,Eau Claire County,26024
Wisconsin,WI,Florence County,895
Wisconsin,WI,Fond du Lac County,17175
Wisconsin,WI,Forest County,1104
Wisconsin,WI,Grant County,8387
Wisconsin,WI,Green County,7456
Wisconsin,WI,Green Lake County,3143
Wisconsin,WI,Iowa County,4989
Wisconsin,WI,Iron County,1167
Wisconsin,WI,Jackson County,2500
Wisconsin,WI,Jefferson County,17167
Wisconsin,WI,Juneau County,3282
Wisconsin,WI,Kenosha County,37339
Wisconsin,WI,Kewaunee County,3157
Wisconsin,WI,La Crosse County,30343
Wisconsin,WI,Lafayette County,2400
Wisconsin,WI,Langlade County,2424
Wisconsin,WI,Lincoln County,4299
Wisconsin,WI,Manitowoc County,13730
Wisconsin,WI,Marathon County,27410
Wisconsin,WI,Marinette County,6331
Wisconsin,WI,Marquette County,1823
Wisconsin,WI,Menominee County,514
Wisconsin,WI,Milwaukee County,220588
Wisconsin,WI,Monroe County,6449
Wisconsin,WI,Oconto County,5632
Wisconsin,WI,Oneida County,8524
Wisconsin,WI,Outagamie County,43641
Wisconsin,WI,Ozaukee County,33794
Wisconsin,WI,Pepin County,1319
Wisconsin,WI,Pierce County,9550
Wisconsin,WI,Polk County,8083
Wisconsin,WI,Portage County,16747
Wisconsin,WI,Price County,1893
Wisconsin,WI,Racine County,39578
Wisconsin,WI,Richland County,2618
Wisconsin,WI,Rock County,29977
Wisconsin,WI,Rusk County,1721
Wisconsin,WI,St. Croix County,26583
Wisconsin,WI,Sauk County,12558
Wisconsin,WI,Sawyer County,3811
Wisconsin,WI,Shawano County,5696
Wisconsin,WI,Sheboygan County,24347
Wisconsin,WI,Taylor County,2414
Wisconsin,WI,Trempealeau County,4270
Wisconsin,WI,Vernon County,5192
Wisconsin,WI,Vilas County,5861
Wisconsin,WI,Walworth County,24366
Wisconsin,WI,Washburn County,3080
Wisconsin,WI,Washington County,35618
Wisconsin,WI,Waukesha County,145325
Wisconsin,WI,Waupaca County,7941
Wisconsin,WI,Waushara County,3362
Wisconsin,WI,Winnebago County,38505
Wisconsin,WI,Wood County,11919
Wyoming,WY,Albany County,13725
Wyoming,WY,Big Horn County,1709
Wyoming,WY,Campbell County,6876
Wyoming,WY,Carbon County,2319
Wyoming,WY,Converse County,2217
Wyoming,WY,Crook County,1262
Wyoming,WY,Fremont County,6897
Wyoming,WY,Goshen County,2262
Wyoming,WY,Hot Springs County,878
Wyoming,WY,Johnson County,1935
Wyoming,WY,Laramie County,22896
Wyoming,WY,Lincoln County,3312
Wyoming,WY,Natrona County,15146
Wyoming,WY,Niobrara County,375
Wyoming,WY,Park County,7640
Wyoming,WY,Platte County,1373
Wyoming,WY,Sheridan County,7630
Wyoming,WY,Sublette County,1988
Wyoming,WY,Sweetwater County,5814
Wyoming,WY,Teton County,11344
Wyoming,WY,Uinta County,2893
Wyoming,WY,Washakie County,1247
Wyoming,WY,Weston County,927
Puerto Rico,,Adjuntas Municipio,2432
Puerto Rico,,Aguada Municipio,7204
Puerto Rico,,Aguadilla Municipio,10864
Puerto Rico,,Aguas Buenas Municipio,3780
Puerto Rico,,Aibonito Municipio,4564
Puerto Rico,,AÃ±asco Municipio,5016
Puerto Rico,,Arecibo Municipio,18788
Puerto Rico,,Arroyo Municipio,3242
Puerto Rico,,Barceloneta Municipio,4081
Puerto Rico,,Barranquitas Municipio,4878
Puerto Rico,,BayamÃ³n Municipio,45991
Puerto Rico,,Cabo Rojo Municipio,10558
Puerto Rico,,Caguas Municipio,34010
Puerto Rico,,Camuy Municipio,5635
Puerto Rico,,CanÃ³vanas Municipio,8972
Puerto Rico,,Carolina Municipio,41382
Puerto Rico,,CataÃ±o Municipio,4004
Puerto Rico,,Cayey Municipio,9156
Puerto Rico,,Ceiba Municipio,1871
Puerto Rico,,Ciales Municipio,2251
Puerto Rico,,Cidra Municipio,7916
Puerto Rico,,Coamo Municipio,6125
Puerto Rico,,ComerÃ­o Municipio,2735
Puerto Rico,,Corozal Municipio,5939
Puerto Rico,,Culebra Municipio,136
Puerto Rico,,Dorado Municipio,9810
Puerto Rico,,Fajardo Municipio,7415
Puerto Rico,,Florida Municipio,1679
Puerto Rico,,GuÃ¡nica Municipio,1673
Puerto Rico,,Guayama Municipio,6165
Puerto Rico,,Guayanilla Municipio,3328
Puerto Rico,,Guaynabo Municipio,35152
Puerto Rico,,Gurabo Municipio,10492
Puerto Rico,,Hatillo Municipio,9363
Puerto Rico,,Hormigueros Municipio,3728
Puerto Rico,,Humacao Municipio,10613
Puerto Rico,,Isabela Municipio,8446
Puerto Rico,,Jayuya Municipio,2150
Puerto Rico,,Juana DÃ­az Municipio,9892
Puerto Rico,,Juncos Municipio,6414
Puerto Rico,,Lajas Municipio,3923
Puerto Rico,,Lares Municipio,4656
Puerto Rico,,Las MarÃ­as Municipio,1089
Puerto Rico,,Las Piedras Municipio,8024
Puerto Rico,,LoÃ­za Municipio,3260
Puerto Rico,,Luquillo Municipio,3167
Puerto Rico,,ManatÃ­ Municipio,7259
Puerto Rico,,Maricao Municipio,453
Puerto Rico,,Maunabo Municipio,1073
Puerto Rico,,MayagÃ¼ez Municipio,14297
Puerto Rico,,Moca Municipio,7275
Puerto Rico,,Morovis Municipio,4553
Puerto Rico,,Naguabo Municipio,4207
Puerto Rico,,Naranjito Municipio,4631
Puerto Rico,,Orocovis Municipio,2953
Puerto Rico,,Patillas Municipio,2727
Puerto Rico,,PeÃ±uelas Municipio,3867
Puerto Rico,,Ponce Municipio,31058
Puerto Rico,,Quebradillas Municipio,3959
Puerto Rico,,RincÃ³n Municipio,3035
Puerto Rico,,RÃ­o Grande Municipio,9520
Puerto Rico,,Sabana Grande Municipio,5005
